emblId	Go_terms
ENSDARG00000002791	GO:0000166;GO:0003143;GO:0005391;GO:0005524;GO:0005887;GO:0006810;GO:0006811;GO:0006813;GO:0006814;GO:0006883;GO:0007368;GO:0007420;GO:0010107;GO:0010172;GO:0015991;GO:0016020;GO:0016021;GO:0016787;GO:0030007;GO:0030198;GO:0030916;GO:0030917;GO:0035050;GO:0035051;GO:0036376;GO:0043231;GO:0046872;GO:0048840;GO:0060974;GO:0071599
ENSDARG00000002792	GO:0006810;GO:0006890;GO:0015031;GO:0016020;GO:0030126
ENSDARG00000002798	GO:0006891;GO:0017119
ENSDARG00000002830	GO:0000166;GO:0003676;GO:0005575;GO:0006396;GO:0008168;GO:0008173;GO:0016740;GO:0032259
ENSDARG00000002840	GO:0000166;GO:0005388;GO:0005524;GO:0005887;GO:0006810;GO:0006811;GO:0006816;GO:0006874;GO:0016020;GO:0016021;GO:0016787;GO:0033017;GO:0046872
ENSDARG00000002872	GO:0008150
ENSDARG00000002894	GO:0003674
ENSDARG00000002917	GO:0004359;GO:0006541
ENSDARG00000002933	GO:0003677;GO:0005634;GO:0006355;GO:0021549;GO:0030902;GO:0043565
ENSDARG00000002947	GO:0000166;GO:0005324;GO:0005524;GO:0005777;GO:0006810;GO:0015910;GO:0016020;GO:0016021;GO:0016887;GO:0042626;GO:0042803;GO:0055085
ENSDARG00000002949	GO:0001878;GO:0004721;GO:0005575;GO:0016787
ENSDARG00000002952	GO:0001570;GO:0001839;GO:0001947;GO:0003231;GO:0004888;GO:0004930;GO:0005113;GO:0005929;GO:0007166;GO:0007224;GO:0007275;GO:0007399;GO:0007411;GO:0007417;GO:0007517;GO:0008142;GO:0009880;GO:0009952;GO:0010002;GO:0014003;GO:0014033;GO:0016020;GO:0016021;GO:0017147;GO:0021508;GO:0021520;GO:0021522;GO:0021523;GO:0021536;GO:0021537;GO:0021587;GO:0021782;GO:0021798;GO:0021984;GO:0030182;GO:0030239;GO:0030900;GO:0030902;GO:0031016;GO:0031017;GO:0031018;GO:0031076;GO:0031290;GO:0032474;GO:0035143;GO:0035270;GO:0035479;GO:0035912;GO:0042472;GO:0042693;GO:0045880;GO:0048557;GO:0048663;GO:0048702;GO:0048703;GO:0048741;GO:0048745;GO:0048752;GO:0048794;GO:0048795;GO:0048839;GO:0051216;GO:0055002;GO:0060041;GO:0060830;GO:0060844;GO:0060896;GO:0060956;GO:0071679;GO:0072175
ENSDARG00000002959	GO:0004930;GO:0005887;GO:0007186;GO:0016020;GO:0016021;GO:0045028
ENSDARG00000002967	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000002968	GO:0000166;GO:0003676
ENSDARG00000002971	GO:0005634;GO:0008150;GO:0008270
ENSDARG00000002991	GO:0007099;GO:0010457
ENSDARG00000002994	GO:0008440
ENSDARG00000003008	GO:0000166;GO:0004672;GO:0004674;GO:0004697;GO:0005524;GO:0005622;GO:0006468;GO:0016301;GO:0016310;GO:0016740;GO:0018105;GO:0035556;GO:0046872
ENSDARG00000003017	GO:0000166;GO:0000209;GO:0000790;GO:0005524;GO:0005737;GO:0006281;GO:0016574;GO:0031625;GO:0033503;GO:0043161;GO:0061630
ENSDARG00000003020	GO:0004860;GO:0005737;GO:0006469;GO:0016020;GO:0016021;GO:0019221;GO:0046426
ENSDARG00000003021	GO:0004407;GO:0005634;GO:0005737;GO:0006351;GO:0006355;GO:0016568;GO:0016575;GO:0016787;GO:0032041;GO:0046872
ENSDARG00000003022	GO:0004672;GO:0005524;GO:0006468;GO:0008270;GO:0046872
ENSDARG00000003027	GO:0005634;GO:0006397;GO:0008380;GO:0016607;GO:0046872
ENSDARG00000003032	GO:0000166;GO:0003676;GO:0003743;GO:0004004;GO:0004386;GO:0005524;GO:0006412;GO:0006413;GO:0006446;GO:0010468;GO:0010501;GO:0016787;GO:0016887
ENSDARG00000003035	GO:0000166;GO:0005524;GO:0005759;GO:0006457;GO:0016887;GO:0030097;GO:0031101;GO:0051082
ENSDARG00000003046	GO:0007015;GO:0007155;GO:0016477
ENSDARG00000003054	GO:0004871;GO:0004930;GO:0004995;GO:0005886;GO:0007165;GO:0007186;GO:0016020;GO:0016021
ENSDARG00000003068	GO:0005575
ENSDARG00000003084	GO:0003779;GO:0005737;GO:0005829;GO:0005856;GO:0005886;GO:0006810;GO:0015031;GO:0016020;GO:0016192;GO:0030659;GO:0031410;GO:0045010;GO:0048471
ENSDARG00000003090	GO:0004871;GO:0004888;GO:0004930;GO:0004984;GO:0005886;GO:0007165;GO:0007186;GO:0007608;GO:0016020;GO:0016021;GO:0050896;GO:0050907
ENSDARG00000003091	GO:0016020;GO:0016021
ENSDARG00000003098	GO:0000907;GO:0003677;GO:0005634;GO:0006351;GO:0006355;GO:0008270;GO:0016491;GO:0016568;GO:0016706;GO:0018602;GO:0019798;GO:0034647;GO:0034648;GO:0034792;GO:0043734;GO:0046872;GO:0051213;GO:0052634;GO:0052635;GO:0055114
ENSDARG00000003109	GO:0005737;GO:0008597;GO:0019722;GO:0033173;GO:0070884
ENSDARG00000003113	GO:0004000;GO:0005737;GO:0005886;GO:0006154;GO:0008270;GO:0009117;GO:0009168;GO:0009897;GO:0016020;GO:0016787;GO:0019239;GO:0030054;GO:0031410;GO:0042110;GO:0043103;GO:0046103;GO:0046872;GO:0060169;GO:0060205
ENSDARG00000003132	GO:0005737;GO:0006915;GO:0008270;GO:0008652;GO:0009086;GO:0016829;GO:0019284;GO:0019509;GO:0046570;GO:0046872
ENSDARG00000003142	GO:0008150
ENSDARG00000003144	GO:0003674;GO:0008150;GO:0016020;GO:0016021
ENSDARG00000003146	GO:0005198;GO:0005882;GO:0005883
ENSDARG00000003151	GO:0006511;GO:0016301;GO:0016310;GO:0016740
ENSDARG00000003153	GO:0003723;GO:0003729;GO:0005634;GO:0005849;GO:0006378;GO:0006397;GO:0016787;GO:0017091;GO:0042382
ENSDARG00000003157	GO:0005634;GO:0007249;GO:0034122
ENSDARG00000003165	GO:0003677;GO:0003700;GO:0003707;GO:0004879;GO:0005634;GO:0006351;GO:0006355;GO:0008270;GO:0043401;GO:0043565;GO:0046872
ENSDARG00000003175	GO:0000139;GO:0000149;GO:0005484;GO:0006886;GO:0006888;GO:0006906;GO:0016020;GO:0016021;GO:0016192;GO:0031201;GO:0048278
ENSDARG00000003181	GO:0001517;GO:0001537;GO:0004394;GO:0005575;GO:0008146;GO:0016232;GO:0016740;GO:0017095;GO:0018721;GO:0018722;GO:0018723;GO:0018724;GO:0018725;GO:0018726;GO:0018727;GO:0019111;GO:0034930;GO:0050694;GO:0050698;GO:0051922;GO:0080131
ENSDARG00000003203	GO:0005887;GO:0006995;GO:0008519;GO:0015695;GO:0015696;GO:0016020;GO:0016021;GO:0019740;GO:0072488
ENSDARG00000003205	GO:0000224;GO:0005737;GO:0006516;GO:0016787;GO:0046872
ENSDARG00000003207	GO:0003690;GO:0005739;GO:0006355
ENSDARG00000003208	GO:0000166;GO:0004672;GO:0005524;GO:0005783;GO:0005789;GO:0006468;GO:0006493;GO:0016020;GO:0016021;GO:0016301;GO:0016310;GO:0016740;GO:0016773;GO:0019200;GO:0036268;GO:0046835;GO:0061061
ENSDARG00000003210	GO:0016020;GO:0016021
ENSDARG00000003213	GO:0004596;GO:0017196;GO:0031415
ENSDARG00000003216	GO:0004859;GO:0005509;GO:0005544;GO:0008092
ENSDARG00000003229	GO:0005125;GO:0005160;GO:0005576;GO:0005615;GO:0008083;GO:0010862;GO:0030509;GO:0042981;GO:0043408;GO:0048468;GO:0060395
ENSDARG00000003235	GO:0000055;GO:0000056;GO:0005215;GO:0005643;GO:0006406;GO:0006606;GO:0006611
ENSDARG00000003244	GO:0000166;GO:0003924;GO:0005525;GO:0042981
ENSDARG00000003250	GO:0002250;GO:0005886;GO:0005942;GO:0006468;GO:0006954;GO:0014065;GO:0016301;GO:0016303;GO:0016310;GO:0016740;GO:0016773;GO:0030168;GO:0035005;GO:0045087;GO:0046854;GO:0048015;GO:0048696;GO:0060326
ENSDARG00000003251	GO:0003676;GO:0046872
ENSDARG00000003257	GO:0000166;GO:0005525;GO:0007264;GO:0015031;GO:2000785
ENSDARG00000003259	GO:0005507;GO:0005575;GO:0007517;GO:0016641;GO:0022008;GO:0051216;GO:0055114
ENSDARG00000003281	GO:0004252;GO:0005886;GO:0016020;GO:0016021;GO:0043553
ENSDARG00000003287	GO:0000463;GO:0000466;GO:0005634;GO:0005654;GO:0005730;GO:0006364;GO:0008283;GO:0030687;GO:0042254;GO:0043021;GO:0070545
ENSDARG00000003303	GO:0005179;GO:0005576
ENSDARG00000003307	GO:0000149;GO:0005484;GO:0006886;GO:0006906;GO:0012505;GO:0016020;GO:0016021;GO:0016192;GO:0031201;GO:0039023;GO:0048278
ENSDARG00000003308	GO:0005634;GO:0005737;GO:0008150;GO:0072546
ENSDARG00000003311	GO:0004594;GO:0005524;GO:0015937
ENSDARG00000003313	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000003320	GO:0005575
ENSDARG00000003326	GO:0005244;GO:0005245;GO:0005262;GO:0006810;GO:0006811;GO:0006816;GO:0016020;GO:0016021;GO:0016247;GO:0019226;GO:0032281;GO:0034765;GO:0070588;GO:2000311
ENSDARG00000003344	GO:0005216;GO:0005262;GO:0005887;GO:0006810;GO:0006811;GO:0006828;GO:0007338;GO:0015279;GO:0016020;GO:0016021;GO:0051480;GO:0055085;GO:0070588
ENSDARG00000003373	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000003375	GO:0004871;GO:0005834;GO:0005886;GO:0007165;GO:0007186;GO:0016020
ENSDARG00000003380	GO:0016491;GO:0055114
ENSDARG00000003381	GO:0005509;GO:0005544;GO:0006886;GO:0006887;GO:0017137;GO:0019905;GO:0030276;GO:0070382
ENSDARG00000003383	GO:0016567;GO:0035556
ENSDARG00000003398	GO:0000978;GO:0000982;GO:0001756;GO:0001757;GO:0002040;GO:0003140;GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0007219;GO:0007367;GO:0007368;GO:0007507;GO:0022008;GO:0030325;GO:0039021;GO:0039022;GO:0060840;GO:0072149
ENSDARG00000003399	GO:0001708;GO:0001756;GO:0003007;GO:0003208;GO:0005102;GO:0005104;GO:0005576;GO:0005615;GO:0005764;GO:0007368;GO:0007420;GO:0007422;GO:0007492;GO:0007498;GO:0008083;GO:0008543;GO:0009880;GO:0009887;GO:0009952;GO:0009953;GO:0010002;GO:0014709;GO:0021549;GO:0021555;GO:0021571;GO:0021572;GO:0021588;GO:0021703;GO:0030177;GO:0030182;GO:0030335;GO:0030878;GO:0030901;GO:0030902;GO:0030903;GO:0030916;GO:0030917;GO:0031076;GO:0035050;GO:0042664;GO:0043049;GO:0046850;GO:0048263;GO:0048339;GO:0048665;GO:0048705;GO:0048709;GO:0048839;GO:0051146;GO:0051216;GO:0055012;GO:0060037;GO:0060041;GO:0060059;GO:0060271;GO:0060788;GO:0061053;GO:0061195;GO:0070121;GO:0071599
ENSDARG00000003403	GO:0007165;GO:0016020;GO:0016021
ENSDARG00000003411	GO:0000981;GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0007275;GO:0007418;GO:0007492;GO:0008134;GO:0019904;GO:0021779;GO:0032289;GO:0033504;GO:0043565;GO:0048319
ENSDARG00000003414	GO:0005509;GO:0005575
ENSDARG00000003420	GO:0004889;GO:0005216;GO:0005230;GO:0005886;GO:0005892;GO:0006810;GO:0006811;GO:0007271;GO:0007274;GO:0015464;GO:0016020;GO:0016021;GO:0030054;GO:0035094;GO:0042166;GO:0045202;GO:0045211;GO:0098655
ENSDARG00000003421	GO:0000166;GO:0003676;GO:0003723;GO:0003729
ENSDARG00000003444	GO:0005575;GO:0008152;GO:0016491
ENSDARG00000003446	GO:0000166;GO:0005524;GO:0005634;GO:0005737;GO:0005813;GO:0007275;GO:0007368;GO:0016301;GO:0016310;GO:0016740;GO:0032402;GO:0035299;GO:0036064
ENSDARG00000003449	GO:0004114;GO:0007165;GO:0008081;GO:0016787;GO:0046872
ENSDARG00000003462	GO:0004325;GO:0005739;GO:0006779;GO:0006783;GO:0016829;GO:0043249
ENSDARG00000003469	GO:0001839;GO:0003677;GO:0005634;GO:0006351;GO:0006355;GO:0007275;GO:0007399;GO:0030154;GO:0046983;GO:0048666;GO:0050769;GO:0071698
ENSDARG00000003475	GO:0001517;GO:0001537;GO:0004394;GO:0006805;GO:0008146;GO:0016232;GO:0016740;GO:0017095;GO:0018721;GO:0018722;GO:0018723;GO:0018724;GO:0018725;GO:0018726;GO:0018727;GO:0019111;GO:0034930;GO:0050694;GO:0050698;GO:0051922;GO:0080131
ENSDARG00000003486	GO:0004721;GO:0005575;GO:0016787;GO:0046872;GO:0060026
ENSDARG00000003487	GO:0005634;GO:0005643;GO:0006606;GO:0006810;GO:0015031;GO:0016020;GO:0016973;GO:0017056;GO:0031965;GO:0034399;GO:0051028;GO:0051292
ENSDARG00000003519	GO:0003999;GO:0005737;GO:0006168;GO:0009116;GO:0016740
ENSDARG00000003526	GO:0000502;GO:0004175;GO:0004298;GO:0005634;GO:0005737;GO:0005839;GO:0006508;GO:0006511;GO:0008233;GO:0016787;GO:0019773;GO:0051603
ENSDARG00000003533	GO:0005576;GO:0005581
ENSDARG00000003544	GO:0003723;GO:0004000;GO:0006396
ENSDARG00000003553	GO:0004930;GO:0004968;GO:0005887;GO:0007186;GO:0016020;GO:0016021;GO:0016500;GO:0042277
ENSDARG00000003564	GO:0004497;GO:0005575;GO:0008612;GO:0016491;GO:0019135;GO:0046872;GO:0055114
ENSDARG00000003570	GO:0001666;GO:0005524;GO:0006457;GO:0006950;GO:0035889;GO:0051082
ENSDARG00000003573	GO:0005575
ENSDARG00000003576	GO:0004842;GO:0031463;GO:0042787
ENSDARG00000003592	GO:0004129;GO:0016020;GO:0021522;GO:0048568
ENSDARG00000003599	GO:0000027;GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022625;GO:0030529;GO:0031017
ENSDARG00000003615	GO:0005254;GO:0005887;GO:0006810;GO:0006821;GO:0008271;GO:0008272;GO:0015106;GO:0015116;GO:0015297;GO:0015301;GO:0015701;GO:0016020;GO:0016021;GO:0019531;GO:0042391;GO:0051453;GO:0055085
ENSDARG00000003631	GO:0003700;GO:0005515;GO:0005634;GO:0005667;GO:0005737;GO:0006351;GO:0006355;GO:0007623;GO:0009416;GO:0009648;GO:0046983
ENSDARG00000003632	GO:0000139;GO:0003674;GO:0005794;GO:0005886;GO:0005901;GO:0016020;GO:0016021;GO:0070836
ENSDARG00000003635	GO:0015991;GO:0016020;GO:0016021;GO:0016747;GO:0033178;GO:0046961
ENSDARG00000003655	GO:0003674;GO:0016020;GO:0016021;GO:0048675
ENSDARG00000003675	GO:0003857;GO:0005575;GO:0006631;GO:0016491;GO:0055114;GO:0070403
ENSDARG00000003680	GO:0003700;GO:0003714;GO:0006355;GO:0045892;GO:0046872
ENSDARG00000003681	GO:0003743;GO:0005575;GO:0006412;GO:0006413
ENSDARG00000003699	GO:0000166;GO:0004008;GO:0005507;GO:0005802;GO:0005887;GO:0006812;GO:0006878;GO:0010038;GO:0016020;GO:0016021;GO:0016787;GO:0019829;GO:0030001;GO:0046688;GO:0046872;GO:0048471
ENSDARG00000003705	GO:0005886;GO:0007156;GO:0016020;GO:0021731;GO:0042981;GO:0048854;GO:0048915;GO:0051260;GO:2000310
ENSDARG00000003706	GO:0005216;GO:0005219;GO:0005262;GO:0005509;GO:0006810;GO:0006811;GO:0006816;GO:0006874;GO:0016020;GO:0016021;GO:0055085;GO:0070588
ENSDARG00000003732	GO:0000981;GO:0003700;GO:0005634;GO:0005654;GO:0006351;GO:0006355;GO:0006357;GO:0030318;GO:0042981;GO:0043473;GO:0045670;GO:0046983;GO:0097531
ENSDARG00000003749	GO:0003677;GO:0003887;GO:0005634;GO:0005737;GO:0006260;GO:0006281;GO:0006284;GO:0006974;GO:0016020;GO:0016021;GO:0016740;GO:0016779;GO:0016829;GO:0034061;GO:0046872;GO:0071897
ENSDARG00000003750	GO:0004642;GO:0005524;GO:0005737;GO:0006164;GO:0006189;GO:0006541;GO:0009156
ENSDARG00000003751	GO:0000082;GO:0000166;GO:0004672;GO:0004674;GO:0005524;GO:0005622;GO:0006468;GO:0007067;GO:0016301;GO:0016310;GO:0016740;GO:0018105;GO:0035329;GO:0043065;GO:0046620;GO:0060027
ENSDARG00000003754	GO:0003674;GO:0005887;GO:0007166;GO:0016020;GO:0016021
ENSDARG00000003757	GO:0005783;GO:0007275;GO:0007368;GO:0008543;GO:0030917;GO:0040036;GO:0070121
ENSDARG00000003769	GO:0003677;GO:0003682;GO:0003700;GO:0003713;GO:0004402;GO:0005634;GO:0006338;GO:0006351;GO:0006355;GO:0006357;GO:0008270;GO:0035066;GO:0046872;GO:0070461
ENSDARG00000003776	GO:0005575;GO:0016301;GO:0016307;GO:0016308;GO:0016310;GO:0016740;GO:0046488
ENSDARG00000003779	GO:0001764;GO:0016337
ENSDARG00000003808	GO:0005215;GO:0005372;GO:0006810;GO:0015105;GO:0015168;GO:0015204;GO:0015250;GO:0015254;GO:0016020;GO:0016021
ENSDARG00000003818	GO:0005575;GO:0016301;GO:0016310;GO:0016740
ENSDARG00000003822	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000003827	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000003829	GO:0000009;GO:0000026;GO:0000030;GO:0000033;GO:0000139;GO:0001962;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0005794;GO:0006486;GO:0008375;GO:0008376;GO:0008378;GO:0008417;GO:0008755;GO:0008921;GO:0016020;GO:0016021;GO:0016740;GO:0016757;GO:0016759;GO:0018715;GO:0018716;GO:0018717;GO:0018718;GO:0019112;GO:0019187;GO:0030246;GO:0031278;GO:0033556;GO:0035496;GO:0042281;GO:0042283;GO:0045140;GO:0046527;GO:0046920;GO:0046921;GO:0052638;GO:0052639;GO:0052640;GO:0052641;GO:0052757;GO:0052824;GO:0080062
ENSDARG00000003835	GO:0003674;GO:0005887;GO:0016020;GO:0016021
ENSDARG00000003841	GO:0000175;GO:0004112;GO:0004115;GO:0004117;GO:0004118;GO:0004119;GO:0004120;GO:0004518;GO:0005634;GO:0006397;GO:0008380;GO:0016787;GO:0034477;GO:0044688;GO:0052712;GO:0052713;GO:0052714;GO:0052715
ENSDARG00000003845	GO:0004663;GO:0005968;GO:0006886;GO:0016491;GO:0018344;GO:0042491;GO:0048798;GO:0050910;GO:0050935;GO:0055114;GO:0060042
ENSDARG00000003854	GO:0003824;GO:0005575;GO:0008152
ENSDARG00000003860	GO:0005634
ENSDARG00000003865	GO:0016324
ENSDARG00000003866	GO:0016020;GO:0016021
ENSDARG00000003869	GO:0008152;GO:0016491
ENSDARG00000003872	GO:0003774;GO:0008150;GO:0016459
ENSDARG00000003899	GO:0008270;GO:0016020;GO:0016021;GO:0016740;GO:0016746;GO:0019706;GO:0046872
ENSDARG00000003900	GO:0004871;GO:0004930;GO:0007165;GO:0007186;GO:0016020;GO:0016021
ENSDARG00000003903	GO:0001501;GO:0005515;GO:0005540;GO:0005578;GO:0007155;GO:0007417;GO:0042802
ENSDARG00000003909	GO:0005622;GO:0008270;GO:0046872
ENSDARG00000003910	GO:0001104;GO:0005634;GO:0006351;GO:0006355;GO:0006357;GO:0016592
ENSDARG00000003920	GO:0005634;GO:0006334
ENSDARG00000003925	GO:0003674;GO:0005886;GO:0005921;GO:0005922;GO:0007154;GO:0016020;GO:0016021;GO:0030054
ENSDARG00000003931	GO:0005575;GO:0006508;GO:0008152;GO:0008237;GO:0016787;GO:0016805;GO:0034701
ENSDARG00000003934	GO:0005575;GO:0007600;GO:0045494
ENSDARG00000003938	GO:0003676;GO:0003677;GO:0003697;GO:0005634;GO:0005662;GO:0006260;GO:0006281;GO:0006310;GO:0007507;GO:0016605;GO:0046872
ENSDARG00000003941	GO:0000055;GO:0000447;GO:0003674;GO:0005634;GO:0005730;GO:0030687;GO:0042254;GO:0042273
ENSDARG00000003944	GO:0001607;GO:0004871;GO:0004930;GO:0007165;GO:0007186;GO:0016020;GO:0016021
ENSDARG00000003961	GO:0003910;GO:0003950;GO:0005737;GO:0006273;GO:0006302;GO:0006471;GO:0016740;GO:0016757;GO:0035861;GO:0051103;GO:0071696;GO:0090299
ENSDARG00000003963	GO:0004842;GO:0007165;GO:0007250;GO:0008270;GO:0016567;GO:0042981;GO:0046330;GO:0046872
ENSDARG00000003965	GO:0003677;GO:0005634;GO:0006355;GO:0043565
ENSDARG00000003970	GO:0005622;GO:0008270;GO:0046872
ENSDARG00000003971	GO:0003677;GO:0005634;GO:0006355;GO:0007275;GO:0007409;GO:0007411;GO:0008270;GO:0031017;GO:0043565;GO:0046872;GO:0048665;GO:0048675
ENSDARG00000003973	GO:0005575;GO:0008150
ENSDARG00000003977	GO:0003824;GO:0005575;GO:0008152
ENSDARG00000003989	GO:0004871;GO:0004888;GO:0004930;GO:0005886;GO:0007165;GO:0007166;GO:0007186;GO:0016020;GO:0016021
ENSDARG00000003991	GO:0008270;GO:0046872
ENSDARG00000003994	GO:0005509;GO:0005544;GO:0016020;GO:0016021;GO:0017158;GO:0019905;GO:0030276;GO:0050796;GO:0070382
ENSDARG00000004015	GO:0005179;GO:0005576;GO:0007420;GO:0043010
ENSDARG00000004017	GO:0005737;GO:0070286
ENSDARG00000004018	GO:0008146;GO:0016021;GO:0016051
ENSDARG00000004023	GO:0003322;GO:0003323;GO:0003324;GO:0003677;GO:0005634;GO:0006355;GO:0007275;GO:0008016;GO:0008270;GO:0021522;GO:0021527;GO:0031017;GO:0031018;GO:0043565;GO:0046872;GO:0048665;GO:0048666;GO:0048675;GO:0048936;GO:0055011;GO:0097154
ENSDARG00000004034	GO:0005094;GO:0005737
ENSDARG00000004037	GO:0006891;GO:0007030;GO:0008565;GO:0015031;GO:0016020;GO:0017119
ENSDARG00000004049	GO:0005516;GO:0005575;GO:0007420;GO:0010842;GO:0016301;GO:0016310;GO:0016740;GO:0035914;GO:0060541
ENSDARG00000004060	GO:0003677;GO:0005634;GO:0006351;GO:0006355;GO:0032922;GO:0045475;GO:0045892;GO:0046983
ENSDARG00000004074	GO:0000980;GO:0003677;GO:0003700;GO:0004842;GO:0005634;GO:0006351;GO:0006355;GO:0006366;GO:0031463;GO:0043565
ENSDARG00000004078	GO:0003824;GO:0008152;GO:0009953;GO:0016020;GO:0016021;GO:0030513;GO:0051896;GO:1900744
ENSDARG00000004105	GO:0000166;GO:0001525;GO:0001568;GO:0004672;GO:0004713;GO:0004714;GO:0005524;GO:0005886;GO:0006468;GO:0007507;GO:0016020;GO:0016021;GO:0016301;GO:0016310;GO:0016740;GO:0071603
ENSDARG00000004130	GO:0000166;GO:0004496;GO:0005524;GO:0005737;GO:0008152;GO:0008299;GO:0016301;GO:0016310;GO:0016740;GO:0016773
ENSDARG00000004132	GO:0006511;GO:0016020;GO:0016021;GO:0016579;GO:0021551;GO:0030433;GO:0036459;GO:0046872
ENSDARG00000004141	GO:0005575;GO:0008152;GO:0016491
ENSDARG00000004150	GO:0004871;GO:0004930;GO:0005246;GO:0005886;GO:0005887;GO:0007165;GO:0007186;GO:0007196;GO:0008066;GO:0016020;GO:0016021;GO:0042734
ENSDARG00000004151	GO:0000045;GO:0000166;GO:0003140;GO:0005525;GO:0005776;GO:0007264;GO:0010008;GO:0015031;GO:0035469;GO:0061371;GO:0071910
ENSDARG00000004154	GO:0002115;GO:0002250;GO:0002376;GO:0005262;GO:0005886;GO:0005887;GO:0006810;GO:0006811;GO:0006816;GO:0015279;GO:0016020;GO:0016021;GO:0045214;GO:0051928;GO:0070588
ENSDARG00000004158	GO:0016020;GO:0016021
ENSDARG00000004160	GO:0003674;GO:0005783;GO:0005789;GO:0005874;GO:0007049;GO:0007067;GO:0007084;GO:0016020;GO:0016021;GO:0051301
ENSDARG00000004161	GO:0005634;GO:0060047
ENSDARG00000004167	GO:0005575;GO:0016491;GO:0055114
ENSDARG00000004169	GO:0005737;GO:0007019;GO:0015631;GO:0031110;GO:0031175;GO:0043005;GO:0051493
ENSDARG00000004173	GO:0005198;GO:0005737;GO:0005794;GO:0006810;GO:0006886;GO:0006888;GO:0006890;GO:0006891;GO:0015031;GO:0016020;GO:0016192;GO:0030117;GO:0030126;GO:0030903;GO:0061053
ENSDARG00000004189	GO:0005634
ENSDARG00000004199	GO:0003824;GO:0004415;GO:0005575;GO:0005975;GO:0008152;GO:0016787;GO:0016798
ENSDARG00000004204	GO:0005509;GO:0005575;GO:0008150
ENSDARG00000004218	GO:0000166;GO:0005525;GO:0005622;GO:0007264
ENSDARG00000004227	GO:0004114;GO:0007165;GO:0008081;GO:0016020;GO:0016021;GO:0016787;GO:0046872
ENSDARG00000004243	GO:0005261;GO:0005272;GO:0005886;GO:0005887;GO:0006810;GO:0006811;GO:0006814;GO:0016020;GO:0016021
ENSDARG00000004251	GO:0001947;GO:0003007;GO:0003232;GO:0004146;GO:0006545;GO:0009165;GO:0016491;GO:0046655;GO:0048598;GO:0050661;GO:0055114;GO:0060047
ENSDARG00000004256	GO:0000132;GO:0001702;GO:0001839;GO:0001947;GO:0005096;GO:0005102;GO:0005109;GO:0005576;GO:0005578;GO:0005615;GO:0005737;GO:0005886;GO:0006468;GO:0007275;GO:0007417;GO:0007507;GO:0008078;GO:0008104;GO:0016055;GO:0016337;GO:0016477;GO:0030100;GO:0030182;GO:0030295;GO:0030308;GO:0030335;GO:0030336;GO:0034394;GO:0035567;GO:0042074;GO:0043010;GO:0043066;GO:0044212;GO:0045859;GO:0045892;GO:0045893;GO:0046982;GO:0048048;GO:0051496;GO:0060021;GO:0060026;GO:0060027;GO:0060028;GO:0060031;GO:0060898;GO:0061101;GO:0070121;GO:0090037;GO:0090090
ENSDARG00000004260	GO:0006511;GO:0031461;GO:0031466;GO:0031625;GO:0042787;GO:0061630
ENSDARG00000004261	GO:0003674;GO:0006810;GO:0016020;GO:0016021
ENSDARG00000004262	GO:0004497;GO:0005506;GO:0016491;GO:0016705;GO:0020037;GO:0046872;GO:0055114
ENSDARG00000004274	GO:0003677;GO:0003824;GO:0006281
ENSDARG00000004282	GO:0005739;GO:0046474
ENSDARG00000004291	GO:0004842;GO:0016874;GO:0042787;GO:0061630
ENSDARG00000004296	GO:0004867;GO:0005576;GO:0036094
ENSDARG00000004297	GO:0005575
ENSDARG00000004301	GO:0000166;GO:0005525;GO:0005622;GO:0007264;GO:0009617;GO:0016020
ENSDARG00000004305	GO:0007275;GO:0016020;GO:0016021
ENSDARG00000004306	GO:0004842;GO:0031463
ENSDARG00000004307	GO:0003674;GO:0005886;GO:0060061;GO:0060827;GO:0090263;GO:2000053
ENSDARG00000004308	GO:0003674;GO:0008150;GO:0016020;GO:0016021
ENSDARG00000004311	GO:0005575
ENSDARG00000004318	GO:0003674;GO:0005575;GO:0008150
ENSDARG00000004325	GO:0001822;GO:0004197;GO:0005737;GO:0006508;GO:0006915;GO:0008233;GO:0008234;GO:0008630;GO:0016787;GO:0042981;GO:0043065;GO:0048696;GO:0097153;GO:0097205
ENSDARG00000004336	GO:0000145;GO:0006904;GO:0015031
ENSDARG00000004358	GO:0007165
ENSDARG00000004363	GO:0003674;GO:0016020;GO:0016021
ENSDARG00000004372	GO:0001525;GO:0002040;GO:0003779;GO:0005515;GO:0005737;GO:0005886;GO:0007010;GO:0007275;GO:0008360;GO:0016020;GO:0016043;GO:0016477;GO:0017048;GO:0030036;GO:0030041;GO:0046847
ENSDARG00000004386	GO:0016020;GO:0016021
ENSDARG00000004392	GO:0005031;GO:0005887;GO:0006954;GO:0006955;GO:0007165;GO:0007275;GO:0016020;GO:0016021;GO:0032496;GO:0042127;GO:0043065;GO:0043280;GO:0043410;GO:0097190
