ortho	swissProt	name	egn	db	description
169	ORTHOMCL12088	Q5VT52	RPRD2_HUMAN	RPRD2	HUMAN	regulation of nuclear pre-mRNA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29039]
170	ORTHOMCL12092	Q9BVW5	TIPIN_HUMAN	TIPIN	HUMAN	TIMELESS interacting protein [Source:HGNC Symbol;Acc:HGNC:30750]
171	ORTHOMCL12096	O00499	BIN1_HUMAN	BIN1	HUMAN	bridging integrator 1 [Source:HGNC Symbol;Acc:HGNC:1052]
172	ORTHOMCL12122	Q96RW7	HMCN1_HUMAN	HMCN1	HUMAN	hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]
173	ORTHOMCL12141	Q13635	PTC1_HUMAN	PTC1	HUMAN	patched 1 [Source:HGNC Symbol;Acc:HGNC:9585]
174	ORTHOMCL12151	Q9BT22	ALG1_HUMAN	ALG1	HUMAN	ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:18294]
175	ORTHOMCL12158	Q5BJE1	CC178_HUMAN	CC178	HUMAN	coiled-coil domain containing 178 [Source:HGNC Symbol;Acc:HGNC:29588]
176	ORTHOMCL12161	Q5GH73	XKR6_HUMAN	XKR6	HUMAN	XK related 6 [Source:HGNC Symbol;Acc:HGNC:27806]
177	ORTHOMCL12166	Q8N122	RPTOR_HUMAN	RPTOR	HUMAN	regulatory associated protein of MTOR complex 1 [Source:HGNC Symbol;Acc:HGNC:30287]
178	ORTHOMCL12169	Q9H467	CUED2_HUMAN	CUED2	HUMAN	CUE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28352]
179	ORTHOMCL12178	P49641	MA2A2_HUMAN	MA2A2	HUMAN	mannosidase alpha class 2A member 2 [Source:HGNC Symbol;Acc:HGNC:6825]
180	ORTHOMCL12184	Q69YN4	VIR_HUMAN	VIR	HUMAN	vir like m6A methyltransferase associated [Source:HGNC Symbol;Acc:HGNC:24500]
181	ORTHOMCL12189	Q16515	ASIC2_HUMAN	ASIC2	HUMAN	acid sensing ion channel subunit 2 [Source:HGNC Symbol;Acc:HGNC:99]
182	ORTHOMCL12191	Q96PZ0	PUS7_HUMAN	PUS7	HUMAN	pseudouridylate synthase 7 (putative) [Source:HGNC Symbol;Acc:HGNC:26033]
183	ORTHOMCL12193	Q9Y2I1	NISCH_HUMAN	NISCH	HUMAN	nischarin [Source:HGNC Symbol;Acc:HGNC:18006]
184	ORTHOMCL12194	Q99986	VRK1_HUMAN	VRK1	HUMAN	vaccinia related kinase 1 [Source:HGNC Symbol;Acc:HGNC:12718]
185	ORTHOMCL12198	Q86WV5	TEN1L_HUMAN	TEN1L	HUMAN	TEN1, CST complex subunit [Source:HGNC Symbol;Acc:HGNC:37242]
186	ORTHOMCL12204	Q9UBT2	SAE2_HUMAN	SAE2	HUMAN	ubiquitin like modifier activating enzyme 2 [Source:HGNC Symbol;Acc:HGNC:30661]
187	ORTHOMCL12216	Q96PY6	NEK1_HUMAN	NEK1	HUMAN	NIMA related kinase 1 [Source:HGNC Symbol;Acc:HGNC:7744]
188	ORTHOMCL12217	Q7Z3E5	ARMC9_HUMAN	ARMC9	HUMAN	armadillo repeat containing 9 [Source:HGNC Symbol;Acc:HGNC:20730]
189	ORTHOMCL12219	Q9NZS9	BFAR_HUMAN	BFAR	HUMAN	bifunctional apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:17613]
190	ORTHOMCL12224	Q9NXZ2	DDX43_HUMAN	DDX43	HUMAN	DEAD-box helicase 43 [Source:HGNC Symbol;Acc:HGNC:18677]
191	ORTHOMCL12238	O15013	ARHGA_HUMAN	ARHGA	HUMAN	Rho guanine nucleotide exchange factor 10 [Source:HGNC Symbol;Acc:HGNC:14103]
192	ORTHOMCL12242	Q8IZD2	KMT2E_HUMAN	KMT2E	HUMAN	lysine methyltransferase 2E [Source:HGNC Symbol;Acc:HGNC:18541]
193	ORTHOMCL12245	Q9Y6W3	CAN7_HUMAN	CAN7	HUMAN	calpain 7 [Source:HGNC Symbol;Acc:HGNC:1484]
194	ORTHOMCL12250	Q96KP1	EXOC2_HUMAN	EXOC2	HUMAN	exocyst complex component 2 [Source:HGNC Symbol;Acc:HGNC:24968]
195	ORTHOMCL12254	Q96RY5	CRML_HUMAN	CRML	HUMAN	cramped chromatin regulator homolog 1 [Source:HGNC Symbol;Acc:HGNC:14122]
196	ORTHOMCL12258	Q9UPQ7	PZRN3_HUMAN	PZRN3	HUMAN	PDZ domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:17704]
197	ORTHOMCL12260	Q13439	GOGA4_HUMAN	GOGA4	HUMAN	golgin A4 [Source:HGNC Symbol;Acc:HGNC:4427]
198	ORTHOMCL12269	Q9P232	CNTN3_HUMAN	CNTN3	HUMAN	contactin 3 [Source:HGNC Symbol;Acc:HGNC:2173]
199	ORTHOMCL12355	Q9UI42	CBPA4_HUMAN	CBPA4	HUMAN	carboxypeptidase A4 [Source:HGNC Symbol;Acc:HGNC:15740]
200	ORTHOMCL12391	Q9HAU5	RENT2_HUMAN	RENT2	HUMAN	UPF2, regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:17854]
201	ORTHOMCL12404	P14316	IRF2_HUMAN	IRF2	HUMAN	interferon regulatory factor 2 [Source:HGNC Symbol;Acc:HGNC:6117]
202	ORTHOMCL12409	Q8TEQ0	SNX29_HUMAN	SNX29	HUMAN	sorting nexin 29 [Source:HGNC Symbol;Acc:HGNC:30542]
203	ORTHOMCL12410	Q96AD5	PLPL2_HUMAN	PLPL2	HUMAN	patatin like phospholipase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30802]
204	ORTHOMCL12433	Q02127	PYRD_HUMAN	PYRD	HUMAN	dihydroorotate dehydrogenase (quinone) [Source:HGNC Symbol;Acc:HGNC:2867]
205	ORTHOMCL12456	P34969	5HT7R_HUMAN	5HT7R	HUMAN	5-hydroxytryptamine receptor 7 [Source:HGNC Symbol;Acc:HGNC:5302]
206	ORTHOMCL12469	Q96S06	LMF1_HUMAN	LMF1	HUMAN	lipase maturation factor 1 [Source:HGNC Symbol;Acc:HGNC:14154]
207	ORTHOMCL12483	P18433	PTPRA_HUMAN	PTPRA	HUMAN	protein tyrosine phosphatase, receptor type A [Source:HGNC Symbol;Acc:HGNC:9664]
208	ORTHOMCL12566	P16157	ANK1_HUMAN	ANK1	HUMAN	ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]
209	ORTHOMCL12586	Q9BVJ7	DUS23_HUMAN	DUS23	HUMAN	dual specificity phosphatase 23 [Source:HGNC Symbol;Acc:HGNC:21480]
210	ORTHOMCL12608	O15432	COPT2_HUMAN	COPT2	HUMAN	solute carrier family 31 member 2 [Source:HGNC Symbol;Acc:HGNC:11017]
211	ORTHOMCL12618	Q8TDN1	KCNG4_HUMAN	KCNG4	HUMAN	potassium voltage-gated channel modifier subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:19697]
212	ORTHOMCL12636	Q9Y490	TLN1_HUMAN	TLN1	HUMAN	talin 1 [Source:HGNC Symbol;Acc:HGNC:11845]
213	ORTHOMCL12642	O00623	PEX12_HUMAN	PEX12	HUMAN	peroxisomal biogenesis factor 12 [Source:HGNC Symbol;Acc:HGNC:8854]
214	ORTHOMCL12708	Q92626	PXDN_HUMAN	PXDN	HUMAN	peroxidasin [Source:HGNC Symbol;Acc:HGNC:14966]
215	ORTHOMCL12816	P18505	GBRB1_HUMAN	GBRB1	HUMAN	gamma-aminobutyric acid type A receptor beta1 subunit [Source:HGNC Symbol;Acc:HGNC:4081]
216	ORTHOMCL12908	Q96BK5	PINX1_HUMAN	PINX1	HUMAN	PIN2/TERF1 interacting telomerase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30046]
217	ORTHOMCL12956	Q15303	ERBB4_HUMAN	ERBB4	HUMAN	erb-b2 receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3432]
218	ORTHOMCL12960	Q92902	HPS1_HUMAN	HPS1	HUMAN	HPS1, biogenesis of lysosomal organelles complex 3 subunit 1 [Source:HGNC Symbol;Acc:HGNC:5163]
219	ORTHOMCL12961	Q8N4B1	SESQ1_HUMAN	SESQ1	HUMAN	family with sequence similarity 109 member A [Source:HGNC Symbol;Acc:HGNC:26509]
220	ORTHOMCL12979	Q8TDM6	DLG5_HUMAN	DLG5	HUMAN	discs large MAGUK scaffold protein 5 [Source:HGNC Symbol;Acc:HGNC:2904]
221	ORTHOMCL12994	Q5JSJ4	INT6L_HUMAN	INT6L	HUMAN	integrator complex subunit 6 like [Source:HGNC Symbol;Acc:HGNC:27334]
222	ORTHOMCL12999	Q7Z3F1	GP155_HUMAN	GP155	HUMAN	G protein-coupled receptor 155 [Source:HGNC Symbol;Acc:HGNC:22951]
223	ORTHOMCL13009	Q68DC2	ANKS6_HUMAN	ANKS6	HUMAN	ankyrin repeat and sterile alpha motif domain containing 6 [Source:HGNC Symbol;Acc:HGNC:26724]
224	ORTHOMCL13024	Q6UX98	ZDH24_HUMAN	ZDH24	HUMAN	zinc finger DHHC-type containing 24 [Source:HGNC Symbol;Acc:HGNC:27387]
225	ORTHOMCL13036	Q9H4G4	GAPR1_HUMAN	GAPR1	HUMAN	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]
226	ORTHOMCL13042	Q96S53	TESK2_HUMAN	TESK2	HUMAN	testis-specific kinase 2 [Source:HGNC Symbol;Acc:HGNC:11732]
227	ORTHOMCL13057	Q9BZV1	UBXN6_HUMAN	UBXN6	HUMAN	UBX domain protein 6 [Source:HGNC Symbol;Acc:HGNC:14928]
228	ORTHOMCL13063	Q12768	WASC5_HUMAN	WASC5	HUMAN	WASH complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:28984]
229	ORTHOMCL13067	Q9Y5B0	CTDP1_HUMAN	CTDP1	HUMAN	CTD phosphatase subunit 1 [Source:HGNC Symbol;Acc:HGNC:2498]
230	ORTHOMCL13070	Q99835	SMO_HUMAN	SMO	HUMAN	smoothened, frizzled class receptor [Source:HGNC Symbol;Acc:HGNC:11119]
231	ORTHOMCL13084	P50851	LRBA_HUMAN	LRBA	HUMAN	LPS responsive beige-like anchor protein [Source:HGNC Symbol;Acc:HGNC:1742]
232	ORTHOMCL13110	Q86U86	PB1_HUMAN	PB1	HUMAN	polybromo 1 [Source:HGNC Symbol;Acc:HGNC:30064]
233	ORTHOMCL13113	O43264	ZW10_HUMAN	ZW10	HUMAN	zw10 kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13194]
234	ORTHOMCL13120	Q9UN19	DAPP1_HUMAN	DAPP1	HUMAN	dual adaptor of phosphotyrosine and 3-phosphoinositides 1 [Source:HGNC Symbol;Acc:HGNC:16500]
235	ORTHOMCL13122	Q8IW19	APLF_HUMAN	APLF	HUMAN	aprataxin and PNKP like factor [Source:HGNC Symbol;Acc:HGNC:28724]
236	ORTHOMCL13133	Q9HAV5	TNR27_HUMAN	TNR27	HUMAN	ectodysplasin A2 receptor [Source:HGNC Symbol;Acc:HGNC:17756]
237	ORTHOMCL13139	Q96D71	REPS1_HUMAN	REPS1	HUMAN	RALBP1 associated Eps domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15578]
238	ORTHOMCL13150	Q99570	PI3R4_HUMAN	PI3R4	HUMAN	phosphoinositide-3-kinase regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:8982]
239	ORTHOMCL13157	Q13952	NFYC_HUMAN	NFYC	HUMAN	nuclear transcription factor Y subunit gamma [Source:HGNC Symbol;Acc:HGNC:7806]
240	ORTHOMCL13158	O60931	CTNS_HUMAN	CTNS	HUMAN	cystinosin, lysosomal cystine transporter [Source:HGNC Symbol;Acc:HGNC:2518]
241	ORTHOMCL13183	Q15637	SF01_HUMAN	SF01	HUMAN	splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:12950]
242	ORTHOMCL13186	Q13591	SEM5A_HUMAN	SEM5A	HUMAN	semaphorin 5A [Source:HGNC Symbol;Acc:HGNC:10736]
243	ORTHOMCL13196	Q96CC6	RHDF1_HUMAN	RHDF1	HUMAN	rhomboid 5 homolog 1 [Source:HGNC Symbol;Acc:HGNC:20561]
244	ORTHOMCL13213	O60235	TM11D_HUMAN	TM11D	HUMAN	transmembrane serine protease 11D [Source:HGNC Symbol;Acc:HGNC:24059]
245	ORTHOMCL1323	O95169	NDUB8_HUMAN	NDUB8	HUMAN	NADH:ubiquinone oxidoreductase subunit B8 [Source:HGNC Symbol;Acc:HGNC:7703]
246	ORTHOMCL13247	O14686	KMT2D_HUMAN	KMT2D	HUMAN	lysine methyltransferase 2D [Source:HGNC Symbol;Acc:HGNC:7133]
247	ORTHOMCL13248	Q9UHJ3	SMBT1_HUMAN	SMBT1	HUMAN	Scm like with four mbt domains 1 [Source:HGNC Symbol;Acc:HGNC:20255]
248	ORTHOMCL13255	O95405	ZFYV9_HUMAN	ZFYV9	HUMAN	zinc finger FYVE-type containing 9 [Source:HGNC Symbol;Acc:HGNC:6775]
249	ORTHOMCL13272	P69849	NOMO3_HUMAN	NOMO3	HUMAN	NODAL modulator 3 [Source:HGNC Symbol;Acc:HGNC:25242]
250	ORTHOMCL13281	Q9Y5T5	UBP16_HUMAN	UBP16	HUMAN	ubiquitin specific peptidase 16 [Source:HGNC Symbol;Acc:HGNC:12614]
251	ORTHOMCL13282	Q5TAX3	TUT4_HUMAN	TUT4	HUMAN	zinc finger CCHC-type containing 11 [Source:HGNC Symbol;Acc:HGNC:28981]
252	ORTHOMCL13284	O00471	EXOC5_HUMAN	EXOC5	HUMAN	exocyst complex component 5 [Source:HGNC Symbol;Acc:HGNC:10696]
253	ORTHOMCL13300	O14757	CHK1_HUMAN	CHK1	HUMAN	checkpoint kinase 1 [Source:HGNC Symbol;Acc:HGNC:1925]
254	ORTHOMCL13329	Q6UXG2	K1324_HUMAN	K1324	HUMAN	KIAA1324 [Source:HGNC Symbol;Acc:HGNC:29618]
255	ORTHOMCL13344	Q969K4	ABTB1_HUMAN	ABTB1	HUMAN	ankyrin repeat and BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18275]
256	ORTHOMCL13354	Q9BT88	SYT11_HUMAN	SYT11	HUMAN	synaptotagmin 11 [Source:HGNC Symbol;Acc:HGNC:19239]
257	ORTHOMCL13364	Q9UI26	IPO11_HUMAN	IPO11	HUMAN	importin 11 [Source:HGNC Symbol;Acc:HGNC:20628]
258	ORTHOMCL13371	Q96JH7	VCIP1_HUMAN	VCIP1	HUMAN	valosin containing protein interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30897]
259	ORTHOMCL13376	Q6ZVK8	NUD18_HUMAN	NUD18	HUMAN	nudix hydrolase 18 [Source:HGNC Symbol;Acc:HGNC:26194]
260	ORTHOMCL13392	O60303	K0556_HUMAN	K0556	HUMAN	KIAA0556 [Source:HGNC Symbol;Acc:HGNC:29068]
261	ORTHOMCL13409	Q9P2P5	HECW2_HUMAN	HECW2	HUMAN	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:29853]
262	ORTHOMCL13410	Q9NVE5	UBP40_HUMAN	UBP40	HUMAN	ubiquitin specific peptidase 40 [Source:HGNC Symbol;Acc:HGNC:20069]
263	ORTHOMCL13421	Q14746	COG2_HUMAN	COG2	HUMAN	component of oligomeric golgi complex 2 [Source:HGNC Symbol;Acc:HGNC:6546]
264	ORTHOMCL13443	Q1L5Z9	LONF2_HUMAN	LONF2	HUMAN	LON peptidase N-terminal domain and ring finger 2 [Source:HGNC Symbol;Acc:HGNC:24788]
265	ORTHOMCL13456	Q9BXF3	CECR2_HUMAN	CECR2	HUMAN	CECR2, histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840]
266	ORTHOMCL13458	P11586	C1TC_HUMAN	C1TC	HUMAN	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7432]
267	ORTHOMCL13464	Q9Y5Z4	HEBP2_HUMAN	HEBP2	HUMAN	heme binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15716]
268	ORTHOMCL13470	Q92545	TM131_HUMAN	TM131	HUMAN	transmembrane protein 131 [Source:HGNC Symbol;Acc:HGNC:30366]
269	ORTHOMCL13504	Q6UXD7	S49A3_HUMAN	S49A3	HUMAN	solute carrier family 49 member 3 [Source:HGNC Symbol;Acc:HGNC:26177]
270	ORTHOMCL13515	A8MXY4	ZNF99_HUMAN	ZNF99	HUMAN	zinc finger protein 99 [Source:HGNC Symbol;Acc:HGNC:13175]
271	ORTHOMCL13523	Q8NHQ8	RASF8_HUMAN	RASF8	HUMAN	Ras association domain family member 8 [Source:HGNC Symbol;Acc:HGNC:13232]
272	ORTHOMCL13550	Q9UPX0	TUTLB_HUMAN	TUTLB	HUMAN	immunoglobulin superfamily member 9B [Source:HGNC Symbol;Acc:HGNC:32326]
273	ORTHOMCL13562	O15439	MRP4_HUMAN	MRP4	HUMAN	ATP binding cassette subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:55]
274	ORTHOMCL13563	Q08431	MFGM_HUMAN	MFGM	HUMAN	milk fat globule-EGF factor 8 protein [Source:HGNC Symbol;Acc:HGNC:7036]
275	ORTHOMCL13564	Q12923	PTN13_HUMAN	PTN13	HUMAN	protein tyrosine phosphatase, non-receptor type 13 [Source:HGNC Symbol;Acc:HGNC:9646]
276	ORTHOMCL13570	Q9HCM2	PLXA4_HUMAN	PLXA4	HUMAN	plexin A4 [Source:HGNC Symbol;Acc:HGNC:9102]
277	ORTHOMCL13580	P82094	TMF1_HUMAN	TMF1	HUMAN	TATA element modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:11870]
278	ORTHOMCL13586	Q96P44	COLA1_HUMAN	COLA1	HUMAN	collagen type XXI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:17025]
279	ORTHOMCL13596	Q14624	ITIH4_HUMAN	ITIH4	HUMAN	inter-alpha-trypsin inhibitor heavy chain family member 4 [Source:HGNC Symbol;Acc:HGNC:6169]
280	ORTHOMCL13603	Q9H479	FN3K_HUMAN	FN3K	HUMAN	fructosamine 3 kinase [Source:HGNC Symbol;Acc:HGNC:24822]
281	ORTHOMCL13607	Q01484	ANK2_HUMAN	ANK2	HUMAN	ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]
282	ORTHOMCL13613	P51610	HCFC1_HUMAN	HCFC1	HUMAN	host cell factor C1 [Source:HGNC Symbol;Acc:HGNC:4839]
283	ORTHOMCL13635	Q9UBV2	SE1L1_HUMAN	SE1L1	HUMAN	SEL1L ERAD E3 ligase adaptor subunit [Source:HGNC Symbol;Acc:HGNC:10717]
284	ORTHOMCL13636	P11047	LAMC1_HUMAN	LAMC1	HUMAN	laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492]
285	ORTHOMCL13645	P06276	CHLE_HUMAN	CHLE	HUMAN	butyrylcholinesterase [Source:HGNC Symbol;Acc:HGNC:983]
286	ORTHOMCL13647	Q7Z6B7	SRGP1_HUMAN	SRGP1	HUMAN	SLIT-ROBO Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:17382]
287	ORTHOMCL13649	Q14980	NUMA1_HUMAN	NUMA1	HUMAN	nuclear mitotic apparatus protein 1 [Source:HGNC Symbol;Acc:HGNC:8059]
288	ORTHOMCL13650	Q96JH8	RADIL_HUMAN	RADIL	HUMAN	Rap associating with DIL domain [Source:HGNC Symbol;Acc:HGNC:22226]
289	ORTHOMCL13657	Q96MS0	ROBO3_HUMAN	ROBO3	HUMAN	roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]
290	ORTHOMCL13668	Q9BXT4	TDRD1_HUMAN	TDRD1	HUMAN	tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:11712]
291	ORTHOMCL13675	Q01968	OCRL_HUMAN	OCRL	HUMAN	OCRL, inositol polyphosphate-5-phosphatase [Source:HGNC Symbol;Acc:HGNC:8108]
292	ORTHOMCL13690	Q6P3S1	DEN1B_HUMAN	DEN1B	HUMAN	DENN domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28404]
293	ORTHOMCL13693	A8MWY0	K132L_HUMAN	K132L	HUMAN	KIAA1324 like [Source:HGNC Symbol;Acc:HGNC:21945]
294	ORTHOMCL13714	Q5T8P6	RBM26_HUMAN	RBM26	HUMAN	RNA binding motif protein 26 [Source:HGNC Symbol;Acc:HGNC:20327]
295	ORTHOMCL13721	Q96HC4	PDLI5_HUMAN	PDLI5	HUMAN	PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]
296	ORTHOMCL13733	Q9UIG0	BAZ1B_HUMAN	BAZ1B	HUMAN	bromodomain adjacent to zinc finger domain 1B [Source:HGNC Symbol;Acc:HGNC:961]
297	ORTHOMCL13762	Q2V2M9	FHOD3_HUMAN	FHOD3	HUMAN	formin homology 2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26178]
298	ORTHOMCL13768	Q659A1	ICE2_HUMAN	ICE2	HUMAN	interactor of little elongation complex ELL subunit 2 [Source:HGNC Symbol;Acc:HGNC:29885]
299	ORTHOMCL13776	Q92754	AP2C_HUMAN	AP2C	HUMAN	transcription factor AP-2 gamma [Source:HGNC Symbol;Acc:HGNC:11744]
300	ORTHOMCL13817	Q9Y4W2	LAS1L_HUMAN	LAS1L	HUMAN	LAS1 like, ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:25726]
301	ORTHOMCL13820	O15393	TMPS2_HUMAN	TMPS2	HUMAN	transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]
302	ORTHOMCL13822	Q8NDA2	HMCN2_HUMAN	HMCN2	HUMAN	hemicentin 2 [Source:HGNC Symbol;Acc:HGNC:21293]
303	ORTHOMCL13823	Q56NI9	ESCO2_HUMAN	ESCO2	HUMAN	establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:27230]
304	ORTHOMCL13883	P78364	PHC1_HUMAN	PHC1	HUMAN	polyhomeotic homolog 1 [Source:HGNC Symbol;Acc:HGNC:3182]
305	ORTHOMCL13885	O75691	UTP20_HUMAN	UTP20	HUMAN	UTP20, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:17897]
306	ORTHOMCL13895	Q5THR3	EFCB6_HUMAN	EFCB6	HUMAN	EF-hand calcium binding domain 6 [Source:HGNC Symbol;Acc:HGNC:24204]
307	ORTHOMCL13916	Q6Y288	B3GLT_HUMAN	B3GLT	HUMAN	beta 3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:20207]
308	ORTHOMCL13946	Q8N573	OXR1_HUMAN	OXR1	HUMAN	oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822]
309	ORTHOMCL13957	O43897	TLL1_HUMAN	TLL1	HUMAN	tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:11843]
310	ORTHOMCL13976	Q8WXD9	CSKI1_HUMAN	CSKI1	HUMAN	CASK interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20879]
311	ORTHOMCL1397	Q8WYR4	RSPH1_HUMAN	RSPH1	HUMAN	radial spoke head 1 homolog [Source:HGNC Symbol;Acc:HGNC:12371]
312	ORTHOMCL14017	Q14566	MCM6_HUMAN	MCM6	HUMAN	minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949]
313	ORTHOMCL14031	Q8NB25	F184A_HUMAN	F184A	HUMAN	family with sequence similarity 184 member A [Source:HGNC Symbol;Acc:HGNC:20991]
314	ORTHOMCL14041	Q9BUZ4	TRAF4_HUMAN	TRAF4	HUMAN	TNF receptor associated factor 4 [Source:HGNC Symbol;Acc:HGNC:12034]
315	ORTHOMCL14049	Q9P2G1	AKIB1_HUMAN	AKIB1	HUMAN	ankyrin repeat and IBR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22215]
316	ORTHOMCL14057	Q16651	PRSS8_HUMAN	PRSS8	HUMAN	serine protease 8 [Source:HGNC Symbol;Acc:HGNC:9491]
317	ORTHOMCL14089	A2RRP1	NBAS_HUMAN	NBAS	HUMAN	neuroblastoma amplified sequence [Source:HGNC Symbol;Acc:HGNC:15625]
318	ORTHOMCL14118	Q9P2K1	C2D2A_HUMAN	C2D2A	HUMAN	coiled-coil and C2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29253]
319	ORTHOMCL14124	Q9BZV1	UBXN6_HUMAN	UBXN6	HUMAN	UBX domain protein 6 [Source:HGNC Symbol;Acc:HGNC:14928]
320	ORTHOMCL14178	Q9Y6A2	CP46A_HUMAN	CP46A	HUMAN	cytochrome P450 family 46 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2641]
321	ORTHOMCL14186	Q9ULG1	INO80_HUMAN	INO80	HUMAN	INO80 complex subunit [Source:HGNC Symbol;Acc:HGNC:26956]
322	ORTHOMCL14192	Q96IY1	NSL1_HUMAN	NSL1	HUMAN	NSL1, MIS12 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:24548]
323	ORTHOMCL14216	Q03426	KIME_HUMAN	KIME	HUMAN	mevalonate kinase [Source:HGNC Symbol;Acc:HGNC:7530]
324	ORTHOMCL14240	Q17R31	TATD3_HUMAN	TATD3	HUMAN	TatD DNase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:27010]
325	ORTHOMCL14244	Q9H5U6	ZCHC4_HUMAN	ZCHC4	HUMAN	zinc finger CCHC-type containing 4 [Source:HGNC Symbol;Acc:HGNC:22917]
326	ORTHOMCL14250	Q9NQR9	G6PC2_HUMAN	G6PC2	HUMAN	glucose-6-phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:28906]
327	ORTHOMCL14262	Q9UGU5	HMGX4_HUMAN	HMGX4	HUMAN	HMG-box containing 4 [Source:HGNC Symbol;Acc:HGNC:5003]
328	ORTHOMCL14266	Q5T6C5	AT7L2_HUMAN	AT7L2	HUMAN	ataxin 7 like 2 [Source:HGNC Symbol;Acc:HGNC:28713]
329	ORTHOMCL14271	Q8N8Q3	ENDOV_HUMAN	ENDOV	HUMAN	endonuclease V [Source:HGNC Symbol;Acc:HGNC:26640]
330	ORTHOMCL14284	Q96A58	RERG_HUMAN	RERG	HUMAN	RAS like estrogen regulated growth inhibitor [Source:HGNC Symbol;Acc:HGNC:15980]
331	ORTHOMCL14301	Q15042	RB3GP_HUMAN	RB3GP	HUMAN	RAB3 GTPase activating protein catalytic subunit 1 [Source:HGNC Symbol;Acc:HGNC:17063]
332	ORTHOMCL14302	Q8N543	OGFD1_HUMAN	OGFD1	HUMAN	2-oxoglutarate and iron dependent oxygenase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25585]
333	ORTHOMCL14304	Q14656	TM187_HUMAN	TM187	HUMAN	transmembrane protein 187 [Source:HGNC Symbol;Acc:HGNC:13705]
334	ORTHOMCL14310	Q6Q759	SPG17_HUMAN	SPG17	HUMAN	sperm associated antigen 17 [Source:HGNC Symbol;Acc:HGNC:26620]
335	ORTHOMCL14319	Q9NXL6	SIDT1_HUMAN	SIDT1	HUMAN	SID1 transmembrane family member 1 [Source:HGNC Symbol;Acc:HGNC:25967]
336	ORTHOMCL14322	A6H8Y1	BDP1_HUMAN	BDP1	HUMAN	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB [Source:HGNC Symbol;Acc:HGNC:13652]
337	ORTHOMCL14338	Q8IV33	K0825_HUMAN	K0825	HUMAN	KIAA0825 [Source:HGNC Symbol;Acc:HGNC:28532]
