ortho	swissProt	name	egn	db	description
766	ORTHOMCL2944	Q7ZVG6	SIAH1_DANRE	SIAH1	DANRE	none
767	ORTHOMCL2975	Q5RA17	RRP7A_PONAB	RRP7A	PONAB	none
768	ORTHOMCL3441	Q9WVA3	BUB3_MOUSE	BUB3	MOUSE	none
769	ORTHOMCL3502	Q6AYH2	IN80E_RAT	IN80E	RAT	none
770	ORTHOMCL3571	A7SDW5	EIF3L_NEMVE	EIF3L	NEMVE	none
771	ORTHOMCL3606	A7SE05	UBE2S_NEMVE	UBE2S	NEMVE	none
772	ORTHOMCL3765	P39921	TPM1_HYDVU	TPM1	HYDVU	none
773	ORTHOMCL3882	none	NA	NA	NA	none
774	ORTHOMCL4043	D3Z3C6	ZFAN4_MOUSE	ZFAN4	MOUSE	none
775	ORTHOMCL4156	Q6PFK1	ZN598_DANRE	ZN598	DANRE	none
776	ORTHOMCL4388	none	NA	NA	NA	none
777	ORTHOMCL4474	P83852	CBPD_LOPSP	CBPD	LOPSP	none
778	ORTHOMCL4631	P36425	SP17_RABIT	SP17	RABIT	none
779	ORTHOMCL5131	none	NA	NA	NA	none
780	ORTHOMCL5332	none	NA	NA	NA	none
781	ORTHOMCL5335	none	NA	NA	NA	none
782	ORTHOMCL5342	O18499	ACT1_SACKO	ACT1	SACKO	none
783	ORTHOMCL5431	none	NA	NA	NA	none
784	ORTHOMCL5626	A7RSH7	EIF3J_NEMVE	EIF3J	NEMVE	none
785	ORTHOMCL5690	Q8IDX6	RBP2A_PLAF7	RBP2A	PLAF7	none
786	ORTHOMCL5708	O96081	CALMB_HALRO	CALMB	HALRO	none
787	ORTHOMCL5735	Q9CZH7	MXRA7_MOUSE	MXRA7	MOUSE	none
788	ORTHOMCL5743	Q54SV3	ALN1_DICDI	ALN1	DICDI	none
789	ORTHOMCL5859	Q5ZLR1	WLS_CHICK	WLS	CHICK	none
790	ORTHOMCL5916	none	NA	NA	NA	none
791	ORTHOMCL5943	Q05116	MP2K1_XENLA	MP2K1	XENLA	none
792	ORTHOMCL5972	P22127	RAB10_DIPOM	RAB10	DIPOM	none
793	ORTHOMCL6110	A7T395	SPAST_NEMVE	SPAST	NEMVE	none
794	ORTHOMCL6491	A7T167	GDAP2_NEMVE	GDAP2	NEMVE	none
795	ORTHOMCL6539	none	NA	NA	NA	none
796	ORTHOMCL6554	none	NA	NA	NA	none
797	ORTHOMCL6594	Q8RYE9	GPPL3_ARATH	GPPL3	ARATH	none
798	ORTHOMCL6741	Q5VX52	SPAT1_HUMAN	SPAT1	HUMAN	none
799	ORTHOMCL6815	P47863	AQP4_RAT	AQP4	RAT	none
800	ORTHOMCL7130	O18973	RABX5_BOVIN	RABX5	BOVIN	none
801	ORTHOMCL7212	none	NA	NA	NA	none
802	ORTHOMCL7227	Q5FVF4	TM7S3_RAT	TM7S3	RAT	none
803	ORTHOMCL7254	Q5R839	S41A1_PONAB	S41A1	PONAB	none
804	ORTHOMCL7314	Q5RFA0	NELFD_PONAB	NELFD	PONAB	none
805	ORTHOMCL7352	none	NA	NA	NA	none
806	ORTHOMCL7362	Q5EY87	GRHL1_XENLA	GRHL1	XENLA	none
807	ORTHOMCL7500	O04469	ECI1_ARATH	ECI1	ARATH	none
808	ORTHOMCL7522	B5DF27	LOXL2_RAT	LOXL2	RAT	none
809	ORTHOMCL7551	P00518	PHKG1_RABIT	PHKG1	RABIT	none
810	ORTHOMCL7662	Q6DCT2	CJ076_XENLA	CJ076	XENLA	none
811	ORTHOMCL7697	Q5PQN4	MDM1_RAT	MDM1	RAT	none
812	ORTHOMCL7756	P19182	IFRD1_MOUSE	IFRD1	MOUSE	none
813	ORTHOMCL8070	Q54CH1	ADCA_DICDI	ADCA	DICDI	none
814	ORTHOMCL8076	Q6J1I7	RN166_RAT	RN166	RAT	none
815	ORTHOMCL8128	Q8VZI2	Y4370_ARATH	Y4370	ARATH	none
816	ORTHOMCL8144	Q01063	PDE4D_MOUSE	PDE4D	MOUSE	none
817	ORTHOMCL8337	Q01887	RYK_MOUSE	RYK	MOUSE	none
818	ORTHOMCL8370	O32229	YVAG_BACSU	YVAG	BACSU	none
819	ORTHOMCL8471	Q570Y9	DPTOR_MOUSE	DPTOR	MOUSE	none
820	ORTHOMCL8598	Q08C92	TYW1_DANRE	TYW1	DANRE	none
821	ORTHOMCL8795	Q98943	CASP2_CHICK	CASP2	CHICK	none
822	ORTHOMCL9029	Q28BR5	PREP_XENTR	PREP	XENTR	none
823	ORTHOMCL9080	Q7ZYA0	LMBD2_XENLA	LMBD2	XENLA	none
824	ORTHOMCL9177	Q5XHA8	PYG1A_XENLA	PYG1A	XENLA	none
825	ORTHOMCL9223	B8UU78	ELP_ACRMI	ELP	ACRMI	none
826	ORTHOMCL9232	O61577	KTNA1_STRPU	KTNA1	STRPU	none
827	ORTHOMCL9238	O02776	PARG_BOVIN	PARG	BOVIN	none
828	ORTHOMCL9307	Q90X38	GPKOW_DANRE	GPKOW	DANRE	none
829	ORTHOMCL9308	none	NA	NA	NA	none
830	ORTHOMCL9445	A6QQL0	S15A4_BOVIN	S15A4	BOVIN	none
831	ORTHOMCL9486	none	NA	NA	NA	none
832	ORTHOMCL9491	Q3UHC7	DAB2P_MOUSE	DAB2P	MOUSE	none
833	ORTHOMCL9801	Q7TN22	TXD16_MOUSE	TXD16	MOUSE	none
834	ORTHOMCL9906	P55878	GLI1_CHICK	GLI1	CHICK	none
835	ORTHOMCL1016	Q28619	NHRF1_RABIT	NHRF1	RABIT	none
836	ORTHOMCL10390	Q03376	BAR3_CHITE	BAR3	CHITE	none
837	ORTHOMCL10542	P16086	SPTN1_RAT	SPTN1	RAT	none
838	ORTHOMCL1054	A7SGZ5	EIF3K_NEMVE	EIF3K	NEMVE	none
839	ORTHOMCL10972	O88307	SORL_MOUSE	SORL	MOUSE	none
840	ORTHOMCL11030	Q5STE3	FSTL4_MOUSE	FSTL4	MOUSE	none
841	ORTHOMCL11163	none	NA	NA	NA	none
842	ORTHOMCL11254	P0CF65	CRBN_CHICK	CRBN	CHICK	none
843	ORTHOMCL11269	none	NA	NA	NA	none
844	ORTHOMCL11294	Q04615	VINC_XENLA	VINC	XENLA	none
845	ORTHOMCL11437	none	NA	NA	NA	none
846	ORTHOMCL11774	Q62824	EXOC4_RAT	EXOC4	RAT	none
847	ORTHOMCL1189	none	NA	NA	NA	none
848	ORTHOMCL12157	Q2TBI7	IQCC_BOVIN	IQCC	BOVIN	none
849	ORTHOMCL12241	B5X186	CALUA_SALSA	CALUA	SALSA	none
850	ORTHOMCL12385	Q7SIC1	FUCL_ANGAN	FUCL	ANGAN	none
851	ORTHOMCL12817	P25119	TNR1B_MOUSE	TNR1B	MOUSE	none
852	ORTHOMCL14201	B8V7S0	CPP1_ACRMI	CPP1	ACRMI	none
853	ORTHOMCL14287	P22770	ACHA7_CHICK	ACHA7	CHICK	none
854	ORTHOMCL14559	Q0V8S9	CNTP5_CHICK	CNTP5	CHICK	none
855	ORTHOMCL14572	none	NA	NA	NA	none
856	ORTHOMCL14627	Q4KGQ4	DEGPL_PSEF5	DEGPL	PSEF5	none
857	ORTHOMCL14639	none	NA	NA	NA	none
858	ORTHOMCL14946	D3ZUC6	TOPZ1_RAT	TOPZ1	RAT	none
859	ORTHOMCL15311	Q27969	ITFG2_BOVIN	ITFG2	BOVIN	none
860	ORTHOMCL1570	O23184	CML19_ARATH	CML19	ARATH	none
861	ORTHOMCL16516	Q08CS6	MOXD2_DANRE	MOXD2	DANRE	none
862	ORTHOMCL16541	P27951	BAG_STRAG	BAG	STRAG	none
863	ORTHOMCL16681	Q2VWQ2	NELL1_MOUSE	NELL1	MOUSE	none
864	ORTHOMCL16738	A8QMS7	MYD88_TAKRU	MYD88	TAKRU	none
865	ORTHOMCL16976	none	NA	NA	NA	none
866	ORTHOMCL17524	none	NA	NA	NA	none
867	ORTHOMCL17809	B1WBB4	ENDUB_XENLA	ENDUB	XENLA	none
868	ORTHOMCL17887	none	NA	NA	NA	none
869	ORTHOMCL18511	A3DF24	DNAJ_CLOTH	DNAJ	CLOTH	none
870	ORTHOMCL19309	B8WI85	USOM7_ACRMI	USOM7	ACRMI	none
871	ORTHOMCL19411	none	NA	NA	NA	none
872	ORTHOMCL2110	Q5RAJ6	DJB11_PONAB	DJB11	PONAB	none
873	ORTHOMCL2749	none	NA	NA	NA	none
874	ORTHOMCL2803	none	NA	NA	NA	none
875	ORTHOMCL3500	A4YI89	HPCD_METS5	HPCD	METS5	none
876	ORTHOMCL3556	Q5ZID0	NMRL1_CHICK	NMRL1	CHICK	none
877	ORTHOMCL3685	P0C0T0	LITAF_RAT	LITAF	RAT	none
878	ORTHOMCL3817	Q90839	DKK3_CHICK	DKK3	CHICK	none
879	ORTHOMCL3842	none	NA	NA	NA	none
880	ORTHOMCL4240	Q5FVN8	WSDU1_RAT	WSDU1	RAT	none
881	ORTHOMCL4479	I7C6E8	C7A52_PANGI	C7A52	PANGI	none
882	ORTHOMCL4514	O08654	CP070_RAT	CP070	RAT	none
883	ORTHOMCL4561	Q5R7X9	RAD1_PONAB	RAD1	PONAB	none
884	ORTHOMCL4898	none	NA	NA	NA	none
885	ORTHOMCL5022	P43509	CPR5_CAEEL	CPR5	CAEEL	none
886	ORTHOMCL5221	Q4N4N8	TXND_THEPA	TXND	THEPA	none
887	ORTHOMCL5269	none	NA	NA	NA	none
888	ORTHOMCL5280	O97192	TPM_HELAS	TPM	HELAS	none
889	ORTHOMCL5826	F4IZC4	BASS4_ARATH	BASS4	ARATH	none
890	ORTHOMCL5886	none	NA	NA	NA	none
891	ORTHOMCL5908	O07834	DAPB1_PSEMX	DAPB1	PSEMX	none
892	ORTHOMCL6043	B0BLT0	ZN593_XENTR	ZN593	XENTR	none
893	ORTHOMCL6282	P40893	REE1_YEAST	REE1	YEAST	none
894	ORTHOMCL675	G8HTB6	ZPP_ACRMI	ZPP	ACRMI	none
895	ORTHOMCL6777	B5XAM2	ICT1_SALSA	ICT1	SALSA	none
896	ORTHOMCL6947	O35757	VEGFC_RAT	VEGFC	RAT	none
897	ORTHOMCL8055	none	NA	NA	NA	none
898	ORTHOMCL8101	none	NA	NA	NA	none
899	ORTHOMCL8151	P21369	PNCA_ECOLI	PNCA	ECOLI	none
900	ORTHOMCL8172	none	NA	NA	NA	none
901	ORTHOMCL8209	Q5F452	MTMR8_CHICK	MTMR8	CHICK	none
902	ORTHOMCL8228	P35409	GLHR_ANTEL	GLHR	ANTEL	none
903	ORTHOMCL8286	none	NA	NA	NA	none
904	ORTHOMCL8724	Q5R946	PIGP_PONAB	PIGP	PONAB	none
905	ORTHOMCL8774	none	NA	NA	NA	none
906	ORTHOMCL8988	P91753	MP62_LYTPI	MP62	LYTPI	none
907	ORTHOMCL9271	none	NA	NA	NA	none
908	ORTHOMCL9844	P37693	HETM_NOSS1	HETM	NOSS1	none
909	ORTHOMCL9857	B3EWY6	SAAR1_ACRMI	SAAR1	ACRMI	none
910	ORTHOMCL13943	B3EWZ5	MLRP1_ACRMI	MLRP1	ACRMI	none
911	ORTHOMCL15802	B8UU59	PK1L_ACRMI	PK1L	ACRMI	none
912	ORTHOMCL16051	P70426	RIT1_MOUSE	RIT1	MOUSE	none
913	ORTHOMCL17695	Q5NVE6	INT11_PONAB	INT11	PONAB	none
