ortho	swissProt	name	egn	db	description
170	ORTHOMCL12135	Q9P2R3	ANFY1_HUMAN	ANFY1	HUMAN	ankyrin repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20763]
171	ORTHOMCL12138	Q01850	CDR2_HUMAN	CDR2	HUMAN	cerebellar degeneration related protein 2 [Source:HGNC Symbol;Acc:HGNC:1799]
172	ORTHOMCL12158	Q5BJE1	CC178_HUMAN	CC178	HUMAN	coiled-coil domain containing 178 [Source:HGNC Symbol;Acc:HGNC:29588]
173	ORTHOMCL12166	Q8N122	RPTOR_HUMAN	RPTOR	HUMAN	regulatory associated protein of MTOR complex 1 [Source:HGNC Symbol;Acc:HGNC:30287]
174	ORTHOMCL12186	Q4LDE5	SVEP1_HUMAN	SVEP1	HUMAN	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
175	ORTHOMCL12191	Q96PZ0	PUS7_HUMAN	PUS7	HUMAN	pseudouridylate synthase 7 (putative) [Source:HGNC Symbol;Acc:HGNC:26033]
176	ORTHOMCL12194	Q99986	VRK1_HUMAN	VRK1	HUMAN	vaccinia related kinase 1 [Source:HGNC Symbol;Acc:HGNC:12718]
177	ORTHOMCL12202	Q15643	TRIPB_HUMAN	TRIPB	HUMAN	thyroid hormone receptor interactor 11 [Source:HGNC Symbol;Acc:HGNC:12305]
178	ORTHOMCL12204	Q9UBT2	SAE2_HUMAN	SAE2	HUMAN	ubiquitin like modifier activating enzyme 2 [Source:HGNC Symbol;Acc:HGNC:30661]
179	ORTHOMCL12205	Q15459	SF3A1_HUMAN	SF3A1	HUMAN	splicing factor 3a subunit 1 [Source:HGNC Symbol;Acc:HGNC:10765]
180	ORTHOMCL12216	Q96PY6	NEK1_HUMAN	NEK1	HUMAN	NIMA related kinase 1 [Source:HGNC Symbol;Acc:HGNC:7744]
181	ORTHOMCL12221	O95405	ZFYV9_HUMAN	ZFYV9	HUMAN	zinc finger FYVE-type containing 9 [Source:HGNC Symbol;Acc:HGNC:6775]
182	ORTHOMCL12223	Q9H0H0	INT2_HUMAN	INT2	HUMAN	integrator complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:29241]
183	ORTHOMCL12227	P07942	LAMB1_HUMAN	LAMB1	HUMAN	laminin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6486]
184	ORTHOMCL12232	O15014	ZN609_HUMAN	ZN609	HUMAN	zinc finger protein 609 [Source:HGNC Symbol;Acc:HGNC:29003]
185	ORTHOMCL12242	Q8IZD2	KMT2E_HUMAN	KMT2E	HUMAN	lysine methyltransferase 2E [Source:HGNC Symbol;Acc:HGNC:18541]
186	ORTHOMCL12250	Q96KP1	EXOC2_HUMAN	EXOC2	HUMAN	exocyst complex component 2 [Source:HGNC Symbol;Acc:HGNC:24968]
187	ORTHOMCL12254	Q96RY5	CRML_HUMAN	CRML	HUMAN	cramped chromatin regulator homolog 1 [Source:HGNC Symbol;Acc:HGNC:14122]
188	ORTHOMCL12256	Q5JSJ4	INT6L_HUMAN	INT6L	HUMAN	integrator complex subunit 6 like [Source:HGNC Symbol;Acc:HGNC:27334]
189	ORTHOMCL12260	Q13439	GOGA4_HUMAN	GOGA4	HUMAN	golgin A4 [Source:HGNC Symbol;Acc:HGNC:4427]
190	ORTHOMCL12267	O75179	ANR17_HUMAN	ANR17	HUMAN	ankyrin repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:23575]
191	ORTHOMCL12268	Q6ZU80	CE128_HUMAN	CE128	HUMAN	centrosomal protein 128 [Source:HGNC Symbol;Acc:HGNC:20359]
192	ORTHOMCL12269	Q9P232	CNTN3_HUMAN	CNTN3	HUMAN	contactin 3 [Source:HGNC Symbol;Acc:HGNC:2173]
193	ORTHOMCL12274	P52948	NUP98_HUMAN	NUP98	HUMAN	nucleoporin 98 [Source:HGNC Symbol;Acc:HGNC:8068]
194	ORTHOMCL12286	P51815	ZN75D_HUMAN	ZN75D	HUMAN	zinc finger protein 75D [Source:HGNC Symbol;Acc:HGNC:13145]
195	ORTHOMCL12347	Q13370	PDE3B_HUMAN	PDE3B	HUMAN	phosphodiesterase 3B [Source:HGNC Symbol;Acc:HGNC:8779]
196	ORTHOMCL12376	P0C881	R10B1_HUMAN	R10B1	HUMAN	radial spoke head 10 homolog B [Source:HGNC Symbol;Acc:HGNC:27362]
197	ORTHOMCL12391	Q9HAU5	RENT2_HUMAN	RENT2	HUMAN	UPF2, regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:17854]
198	ORTHOMCL12404	P14316	IRF2_HUMAN	IRF2	HUMAN	interferon regulatory factor 2 [Source:HGNC Symbol;Acc:HGNC:6117]
199	ORTHOMCL12409	Q8TEQ0	SNX29_HUMAN	SNX29	HUMAN	sorting nexin 29 [Source:HGNC Symbol;Acc:HGNC:30542]
200	ORTHOMCL12483	P18433	PTPRA_HUMAN	PTPRA	HUMAN	protein tyrosine phosphatase, receptor type A [Source:HGNC Symbol;Acc:HGNC:9664]
201	ORTHOMCL12585	Q04771	ACVR1_HUMAN	ACVR1	HUMAN	activin A receptor type 1 [Source:HGNC Symbol;Acc:HGNC:171]
202	ORTHOMCL12611	Q7Z7M0	MEGF8_HUMAN	MEGF8	HUMAN	multiple EGF like domains 8 [Source:HGNC Symbol;Acc:HGNC:3233]
203	ORTHOMCL12614	Q96LJ8	UBX10_HUMAN	UBX10	HUMAN	UBX domain protein 10 [Source:HGNC Symbol;Acc:HGNC:26354]
204	ORTHOMCL12618	Q8TDN1	KCNG4_HUMAN	KCNG4	HUMAN	potassium voltage-gated channel modifier subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:19697]
205	ORTHOMCL12622	Q9UJ83	HACL1_HUMAN	HACL1	HUMAN	2-hydroxyacyl-CoA lyase 1 [Source:HGNC Symbol;Acc:HGNC:17856]
206	ORTHOMCL12636	Q9Y490	TLN1_HUMAN	TLN1	HUMAN	talin 1 [Source:HGNC Symbol;Acc:HGNC:11845]
207	ORTHOMCL12689	Q9UDY8	MALT1_HUMAN	MALT1	HUMAN	MALT1 paracaspase [Source:HGNC Symbol;Acc:HGNC:6819]
208	ORTHOMCL12699	Q8TBF8	FA81A_HUMAN	FA81A	HUMAN	family with sequence similarity 81 member A [Source:HGNC Symbol;Acc:HGNC:28379]
209	ORTHOMCL12708	Q92626	PXDN_HUMAN	PXDN	HUMAN	peroxidasin [Source:HGNC Symbol;Acc:HGNC:14966]
210	ORTHOMCL12762	P29374	ARI4A_HUMAN	ARI4A	HUMAN	AT-rich interaction domain 4A [Source:HGNC Symbol;Acc:HGNC:9885]
211	ORTHOMCL12809	Q9NXH9	TRM1_HUMAN	TRM1	HUMAN	tRNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25980]
212	ORTHOMCL12956	Q15303	ERBB4_HUMAN	ERBB4	HUMAN	erb-b2 receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3432]
213	ORTHOMCL12961	Q8N4B1	SESQ1_HUMAN	SESQ1	HUMAN	family with sequence similarity 109 member A [Source:HGNC Symbol;Acc:HGNC:26509]
214	ORTHOMCL12977	Q8N3S3	PHTF2_HUMAN	PHTF2	HUMAN	putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]
215	ORTHOMCL12984	Q6XZF7	DNMBP_HUMAN	DNMBP	HUMAN	dynamin binding protein [Source:HGNC Symbol;Acc:HGNC:30373]
216	ORTHOMCL12990	O14776	TCRG1_HUMAN	TCRG1	HUMAN	transcription elongation regulator 1 [Source:HGNC Symbol;Acc:HGNC:15630]
217	ORTHOMCL12999	Q7Z3F1	GP155_HUMAN	GP155	HUMAN	G protein-coupled receptor 155 [Source:HGNC Symbol;Acc:HGNC:22951]
218	ORTHOMCL13009	Q68DC2	ANKS6_HUMAN	ANKS6	HUMAN	ankyrin repeat and sterile alpha motif domain containing 6 [Source:HGNC Symbol;Acc:HGNC:26724]
219	ORTHOMCL13036	Q9H4G4	GAPR1_HUMAN	GAPR1	HUMAN	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]
220	ORTHOMCL13038	Q14247	SRC8_HUMAN	SRC8	HUMAN	cortactin [Source:HGNC Symbol;Acc:HGNC:3338]
221	ORTHOMCL13043	O60294	TYW4_HUMAN	TYW4	HUMAN	leucine carboxyl methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:17558]
222	ORTHOMCL13058	P78559	MAP1A_HUMAN	MAP1A	HUMAN	microtubule associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835]
223	ORTHOMCL13063	Q12768	WASC5_HUMAN	WASC5	HUMAN	WASH complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:28984]
224	ORTHOMCL13067	Q9Y5B0	CTDP1_HUMAN	CTDP1	HUMAN	CTD phosphatase subunit 1 [Source:HGNC Symbol;Acc:HGNC:2498]
225	ORTHOMCL13071	P28799	GRN_HUMAN	GRN	HUMAN	granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]
226	ORTHOMCL13076	Q6UXM1	LRIG3_HUMAN	LRIG3	HUMAN	leucine rich repeats and immunoglobulin like domains 3 [Source:HGNC Symbol;Acc:HGNC:30991]
227	ORTHOMCL13084	P50851	LRBA_HUMAN	LRBA	HUMAN	LPS responsive beige-like anchor protein [Source:HGNC Symbol;Acc:HGNC:1742]
228	ORTHOMCL13087	Q5W041	ARMC3_HUMAN	ARMC3	HUMAN	armadillo repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:30964]
229	ORTHOMCL13115	Q8NEG5	ZSWM2_HUMAN	ZSWM2	HUMAN	zinc finger SWIM-type containing 2 [Source:HGNC Symbol;Acc:HGNC:30990]
230	ORTHOMCL13122	Q8IW19	APLF_HUMAN	APLF	HUMAN	aprataxin and PNKP like factor [Source:HGNC Symbol;Acc:HGNC:28724]
231	ORTHOMCL13133	Q9HAV5	TNR27_HUMAN	TNR27	HUMAN	ectodysplasin A2 receptor [Source:HGNC Symbol;Acc:HGNC:17756]
232	ORTHOMCL13135	Q9H706	GARE1_HUMAN	GARE1	HUMAN	GRB2 associated regulator of MAPK1 subtype 1 [Source:HGNC Symbol;Acc:HGNC:26136]
233	ORTHOMCL13167	O00462	MANBA_HUMAN	MANBA	HUMAN	mannosidase beta [Source:HGNC Symbol;Acc:HGNC:6831]
234	ORTHOMCL13174	Q9HCI7	MSL2_HUMAN	MSL2	HUMAN	MSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:25544]
235	ORTHOMCL13186	Q13591	SEM5A_HUMAN	SEM5A	HUMAN	semaphorin 5A [Source:HGNC Symbol;Acc:HGNC:10736]
236	ORTHOMCL13190	Q9HD67	MYO10_HUMAN	MYO10	HUMAN	myosin X [Source:HGNC Symbol;Acc:HGNC:7593]
237	ORTHOMCL13196	Q96CC6	RHDF1_HUMAN	RHDF1	HUMAN	rhomboid 5 homolog 1 [Source:HGNC Symbol;Acc:HGNC:20561]
238	ORTHOMCL13203	Q13332	PTPRS_HUMAN	PTPRS	HUMAN	protein tyrosine phosphatase, receptor type S [Source:HGNC Symbol;Acc:HGNC:9681]
239	ORTHOMCL13206	P57052	RBM11_HUMAN	RBM11	HUMAN	RNA binding motif protein 11 [Source:HGNC Symbol;Acc:HGNC:9897]
240	ORTHOMCL13239	Q8TDD1	DDX54_HUMAN	DDX54	HUMAN	DEAD-box helicase 54 [Source:HGNC Symbol;Acc:HGNC:20084]
241	ORTHOMCL1323	O95169	NDUB8_HUMAN	NDUB8	HUMAN	NADH:ubiquinone oxidoreductase subunit B8 [Source:HGNC Symbol;Acc:HGNC:7703]
242	ORTHOMCL13254	Q9P2G1	AKIB1_HUMAN	AKIB1	HUMAN	ankyrin repeat and IBR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22215]
243	ORTHOMCL13255	O95405	ZFYV9_HUMAN	ZFYV9	HUMAN	zinc finger FYVE-type containing 9 [Source:HGNC Symbol;Acc:HGNC:6775]
244	ORTHOMCL13273	P51826	AFF3_HUMAN	AFF3	HUMAN	AF4/FMR2 family member 3 [Source:HGNC Symbol;Acc:HGNC:6473]
245	ORTHOMCL13280	P12270	TPR_HUMAN	TPR	HUMAN	translocated promoter region, nuclear basket protein [Source:HGNC Symbol;Acc:HGNC:12017]
246	ORTHOMCL13281	Q9Y5T5	UBP16_HUMAN	UBP16	HUMAN	ubiquitin specific peptidase 16 [Source:HGNC Symbol;Acc:HGNC:12614]
247	ORTHOMCL13282	Q5TAX3	TUT4_HUMAN	TUT4	HUMAN	zinc finger CCHC-type containing 11 [Source:HGNC Symbol;Acc:HGNC:28981]
248	ORTHOMCL13284	O00471	EXOC5_HUMAN	EXOC5	HUMAN	exocyst complex component 5 [Source:HGNC Symbol;Acc:HGNC:10696]
249	ORTHOMCL13309	Q9BWV7	TTLL2_HUMAN	TTLL2	HUMAN	tubulin tyrosine ligase like 2 [Source:HGNC Symbol;Acc:HGNC:21211]
250	ORTHOMCL13315	Q99743	NPAS2_HUMAN	NPAS2	HUMAN	neuronal PAS domain protein 2 [Source:HGNC Symbol;Acc:HGNC:7895]
251	ORTHOMCL13322	Q5VTH9	WDR78_HUMAN	WDR78	HUMAN	WD repeat domain 78 [Source:HGNC Symbol;Acc:HGNC:26252]
252	ORTHOMCL13329	Q6UXG2	K1324_HUMAN	K1324	HUMAN	KIAA1324 [Source:HGNC Symbol;Acc:HGNC:29618]
253	ORTHOMCL13343	Q5VWQ0	RSBN1_HUMAN	RSBN1	HUMAN	round spermatid basic protein 1 [Source:HGNC Symbol;Acc:HGNC:25642]
254	ORTHOMCL13363	Q5VV43	K0319_HUMAN	K0319	HUMAN	KIAA0319 [Source:HGNC Symbol;Acc:HGNC:21580]
255	ORTHOMCL13376	Q6ZVK8	NUD18_HUMAN	NUD18	HUMAN	nudix hydrolase 18 [Source:HGNC Symbol;Acc:HGNC:26194]
256	ORTHOMCL13400	Q93063	EXT2_HUMAN	EXT2	HUMAN	exostosin glycosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:3513]
257	ORTHOMCL13403	O60524	NEMF_HUMAN	NEMF	HUMAN	nuclear export mediator factor [Source:HGNC Symbol;Acc:HGNC:10663]
258	ORTHOMCL13409	Q9P2P5	HECW2_HUMAN	HECW2	HUMAN	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:29853]
259	ORTHOMCL13410	Q9NVE5	UBP40_HUMAN	UBP40	HUMAN	ubiquitin specific peptidase 40 [Source:HGNC Symbol;Acc:HGNC:20069]
260	ORTHOMCL13414	Q9NY46	SCN3A_HUMAN	SCN3A	HUMAN	sodium voltage-gated channel alpha subunit 3 [Source:HGNC Symbol;Acc:HGNC:10590]
261	ORTHOMCL13441	Q9Y5R4	HEMK1_HUMAN	HEMK1	HUMAN	HemK methyltransferase family member 1 [Source:HGNC Symbol;Acc:HGNC:24923]
262	ORTHOMCL13443	Q1L5Z9	LONF2_HUMAN	LONF2	HUMAN	LON peptidase N-terminal domain and ring finger 2 [Source:HGNC Symbol;Acc:HGNC:24788]
263	ORTHOMCL13455	Q7Z3C6	ATG9A_HUMAN	ATG9A	HUMAN	autophagy related 9A [Source:HGNC Symbol;Acc:HGNC:22408]
264	ORTHOMCL13458	P11586	C1TC_HUMAN	C1TC	HUMAN	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:7432]
265	ORTHOMCL13468	Q6ZT98	TTLL7_HUMAN	TTLL7	HUMAN	tubulin tyrosine ligase like 7 [Source:HGNC Symbol;Acc:HGNC:26242]
266	ORTHOMCL13511	Q8NI36	WDR36_HUMAN	WDR36	HUMAN	WD repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:30696]
267	ORTHOMCL13515	A8MXY4	ZNF99_HUMAN	ZNF99	HUMAN	zinc finger protein 99 [Source:HGNC Symbol;Acc:HGNC:13175]
268	ORTHOMCL13526	P11182	ODB2_HUMAN	ODB2	HUMAN	dihydrolipoamide branched chain transacylase E2 [Source:HGNC Symbol;Acc:HGNC:2698]
269	ORTHOMCL13532	Q05932	FOLC_HUMAN	FOLC	HUMAN	folylpolyglutamate synthase [Source:HGNC Symbol;Acc:HGNC:3824]
270	ORTHOMCL13551	Q9BX63	FANCJ_HUMAN	FANCJ	HUMAN	BRCA1 interacting protein C-terminal helicase 1 [Source:HGNC Symbol;Acc:HGNC:20473]
271	ORTHOMCL13554	Q3LXA3	TKFC_HUMAN	TKFC	HUMAN	triokinase and FMN cyclase [Source:HGNC Symbol;Acc:HGNC:24552]
272	ORTHOMCL13562	O15439	MRP4_HUMAN	MRP4	HUMAN	ATP binding cassette subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:55]
273	ORTHOMCL13563	Q08431	MFGM_HUMAN	MFGM	HUMAN	milk fat globule-EGF factor 8 protein [Source:HGNC Symbol;Acc:HGNC:7036]
274	ORTHOMCL13578	Q08J23	NSUN2_HUMAN	NSUN2	HUMAN	NOP2/Sun RNA methyltransferase family member 2 [Source:HGNC Symbol;Acc:HGNC:25994]
275	ORTHOMCL13582	Q8IZX4	TAF1L_HUMAN	TAF1L	HUMAN	TATA-box binding protein associated factor 1 like [Source:HGNC Symbol;Acc:HGNC:18056]
276	ORTHOMCL13608	Q7L576	CYFP1_HUMAN	CYFP1	HUMAN	cytoplasmic FMR1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:13759]
277	ORTHOMCL13609	O43826	G6PT1_HUMAN	G6PT1	HUMAN	solute carrier family 37 member 4 [Source:HGNC Symbol;Acc:HGNC:4061]
278	ORTHOMCL13620	Q1MSJ5	CSPP1_HUMAN	CSPP1	HUMAN	centrosome and spindle pole associated protein 1 [Source:HGNC Symbol;Acc:HGNC:26193]
279	ORTHOMCL13622	Q9C0J8	WDR33_HUMAN	WDR33	HUMAN	WD repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:25651]
280	ORTHOMCL13623	Q8TF32	ZN431_HUMAN	ZN431	HUMAN	zinc finger protein 431 [Source:HGNC Symbol;Acc:HGNC:20809]
281	ORTHOMCL13635	Q9UBV2	SE1L1_HUMAN	SE1L1	HUMAN	SEL1L ERAD E3 ligase adaptor subunit [Source:HGNC Symbol;Acc:HGNC:10717]
282	ORTHOMCL13636	P11047	LAMC1_HUMAN	LAMC1	HUMAN	laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492]
283	ORTHOMCL13640	Q9UBJ2	ABCD2_HUMAN	ABCD2	HUMAN	ATP binding cassette subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:66]
284	ORTHOMCL13645	P06276	CHLE_HUMAN	CHLE	HUMAN	butyrylcholinesterase [Source:HGNC Symbol;Acc:HGNC:983]
285	ORTHOMCL13649	Q14980	NUMA1_HUMAN	NUMA1	HUMAN	nuclear mitotic apparatus protein 1 [Source:HGNC Symbol;Acc:HGNC:8059]
286	ORTHOMCL13655	Q6PIY7	GLD2_HUMAN	GLD2	HUMAN	poly(A) RNA polymerase D4, non-canonical [Source:HGNC Symbol;Acc:HGNC:26776]
287	ORTHOMCL13657	Q96MS0	ROBO3_HUMAN	ROBO3	HUMAN	roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]
288	ORTHOMCL13661	Q9NYZ3	GTSE1_HUMAN	GTSE1	HUMAN	G2 and S-phase expressed 1 [Source:HGNC Symbol;Acc:HGNC:13698]
289	ORTHOMCL13663	P18858	DNLI1_HUMAN	DNLI1	HUMAN	DNA ligase 1 [Source:HGNC Symbol;Acc:HGNC:6598]
290	ORTHOMCL13668	Q9BXT4	TDRD1_HUMAN	TDRD1	HUMAN	tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:11712]
291	ORTHOMCL13669	O94966	UBP19_HUMAN	UBP19	HUMAN	ubiquitin specific peptidase 19 [Source:HGNC Symbol;Acc:HGNC:12617]
292	ORTHOMCL13675	Q01968	OCRL_HUMAN	OCRL	HUMAN	OCRL, inositol polyphosphate-5-phosphatase [Source:HGNC Symbol;Acc:HGNC:8108]
293	ORTHOMCL13682	Q9UGK8	SRGEF_HUMAN	SRGEF	HUMAN	secretion regulating guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:17499]
294	ORTHOMCL13691	Q9Y6Y1	CMTA1_HUMAN	CMTA1	HUMAN	calmodulin binding transcription activator 1 [Source:HGNC Symbol;Acc:HGNC:18806]
295	ORTHOMCL13693	A8MWY0	K132L_HUMAN	K132L	HUMAN	KIAA1324 like [Source:HGNC Symbol;Acc:HGNC:21945]
296	ORTHOMCL13702	A8MY62	BLML_HUMAN	BLML	HUMAN	lactamase beta like 1 [Source:HGNC Symbol;Acc:HGNC:35445]
297	ORTHOMCL13721	Q96HC4	PDLI5_HUMAN	PDLI5	HUMAN	PDZ and LIM domain 5 [Source:HGNC Symbol;Acc:HGNC:17468]
298	ORTHOMCL13733	Q9UIG0	BAZ1B_HUMAN	BAZ1B	HUMAN	bromodomain adjacent to zinc finger domain 1B [Source:HGNC Symbol;Acc:HGNC:961]
299	ORTHOMCL13742	Q9P203	BTBD7_HUMAN	BTBD7	HUMAN	BTB domain containing 7 [Source:HGNC Symbol;Acc:HGNC:18269]
300	ORTHOMCL13745	P78316	NOP14_HUMAN	NOP14	HUMAN	NOP14 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:16821]
301	ORTHOMCL13764	Q9HCB6	SPON1_HUMAN	SPON1	HUMAN	spondin 1 [Source:HGNC Symbol;Acc:HGNC:11252]
302	ORTHOMCL13766	Q9UIF8	BAZ2B_HUMAN	BAZ2B	HUMAN	bromodomain adjacent to zinc finger domain 2B [Source:HGNC Symbol;Acc:HGNC:963]
303	ORTHOMCL13768	Q659A1	ICE2_HUMAN	ICE2	HUMAN	interactor of little elongation complex ELL subunit 2 [Source:HGNC Symbol;Acc:HGNC:29885]
304	ORTHOMCL13776	Q92754	AP2C_HUMAN	AP2C	HUMAN	transcription factor AP-2 gamma [Source:HGNC Symbol;Acc:HGNC:11744]
305	ORTHOMCL13799	Q4LDE5	SVEP1_HUMAN	SVEP1	HUMAN	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
306	ORTHOMCL13816	P35573	GDE_HUMAN	GDE	HUMAN	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase [Source:HGNC Symbol;Acc:HGNC:321]
307	ORTHOMCL13823	Q56NI9	ESCO2_HUMAN	ESCO2	HUMAN	establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:27230]
308	ORTHOMCL13834	O14924	RGS12_HUMAN	RGS12	HUMAN	regulator of G protein signaling 12 [Source:HGNC Symbol;Acc:HGNC:9994]
309	ORTHOMCL13860	Q96T60	PNKP_HUMAN	PNKP	HUMAN	polynucleotide kinase 3'-phosphatase [Source:HGNC Symbol;Acc:HGNC:9154]
310	ORTHOMCL13883	P78364	PHC1_HUMAN	PHC1	HUMAN	polyhomeotic homolog 1 [Source:HGNC Symbol;Acc:HGNC:3182]
311	ORTHOMCL13945	Q9Y5Q9	TF3C3_HUMAN	TF3C3	HUMAN	general transcription factor IIIC subunit 3 [Source:HGNC Symbol;Acc:HGNC:4666]
312	ORTHOMCL14027	P98073	ENTK_HUMAN	ENTK	HUMAN	transmembrane serine protease 15 [Source:HGNC Symbol;Acc:HGNC:9490]
313	ORTHOMCL14067	Q6VAB6	KSR2_HUMAN	KSR2	HUMAN	kinase suppressor of ras 2 [Source:HGNC Symbol;Acc:HGNC:18610]
314	ORTHOMCL14145	Q5S007	LRRK2_HUMAN	LRRK2	HUMAN	leucine rich repeat kinase 2 [Source:HGNC Symbol;Acc:HGNC:18618]
315	ORTHOMCL14156	O95714	HERC2_HUMAN	HERC2	HUMAN	HECT and RLD domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:4868]
316	ORTHOMCL14222	Q8N653	LZTR1_HUMAN	LZTR1	HUMAN	leucine zipper like transcription regulator 1 [Source:HGNC Symbol;Acc:HGNC:6742]
317	ORTHOMCL14237	P49640	EVX1_HUMAN	EVX1	HUMAN	even-skipped homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3506]
318	ORTHOMCL14240	Q17R31	TATD3_HUMAN	TATD3	HUMAN	TatD DNase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:27010]
319	ORTHOMCL1424	P10606	COX5B_HUMAN	COX5B	HUMAN	cytochrome c oxidase subunit 5B [Source:HGNC Symbol;Acc:HGNC:2269]
320	ORTHOMCL14250	Q9NQR9	G6PC2_HUMAN	G6PC2	HUMAN	glucose-6-phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:28906]
321	ORTHOMCL14253	A0A1B0GVH7	IQCM_HUMAN	IQCM	HUMAN	IQ motif containing M [Source:HGNC Symbol;Acc:HGNC:53443]
322	ORTHOMCL14267	O94941	RNF37_HUMAN	RNF37	HUMAN	U-box domain containing 5 [Source:HGNC Symbol;Acc:HGNC:17777]
323	ORTHOMCL14277	Q0P6H9	TMM62_HUMAN	TMM62	HUMAN	transmembrane protein 62 [Source:HGNC Symbol;Acc:HGNC:26269]
324	ORTHOMCL14290	Q9H8P0	PORED_HUMAN	PORED	HUMAN	steroid 5 alpha-reductase 3 [Source:HGNC Symbol;Acc:HGNC:25812]
325	ORTHOMCL14293	Q6ZPD9	D19L3_HUMAN	D19L3	HUMAN	dpy-19 like C-mannosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:27120]
326	ORTHOMCL14310	Q6Q759	SPG17_HUMAN	SPG17	HUMAN	sperm associated antigen 17 [Source:HGNC Symbol;Acc:HGNC:26620]
327	ORTHOMCL14322	A6H8Y1	BDP1_HUMAN	BDP1	HUMAN	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB [Source:HGNC Symbol;Acc:HGNC:13652]
328	ORTHOMCL14342	Q7Z5J8	ANKAR_HUMAN	ANKAR	HUMAN	ankyrin and armadillo repeat containing [Source:HGNC Symbol;Acc:HGNC:26350]
329	ORTHOMCL14346	Q02386	ZNF45_HUMAN	ZNF45	HUMAN	zinc finger protein 45 [Source:HGNC Symbol;Acc:HGNC:13111]
330	ORTHOMCL14354	Q8TAD4	ZNT5_HUMAN	ZNT5	HUMAN	solute carrier family 30 member 5 [Source:HGNC Symbol;Acc:HGNC:19089]
331	ORTHOMCL14369	Q14667	K0100_HUMAN	K0100	HUMAN	KIAA0100 [Source:HGNC Symbol;Acc:HGNC:28960]
332	ORTHOMCL14385	Q8NDA2	HMCN2_HUMAN	HMCN2	HUMAN	hemicentin 2 [Source:HGNC Symbol;Acc:HGNC:21293]
333	ORTHOMCL14400	Q9Y4E6	WDR7_HUMAN	WDR7	HUMAN	WD repeat domain 7 [Source:HGNC Symbol;Acc:HGNC:13490]
334	ORTHOMCL14426	Q8IW92	GLBL2_HUMAN	GLBL2	HUMAN	galactosidase beta 1 like 2 [Source:HGNC Symbol;Acc:HGNC:25129]
335	ORTHOMCL14476	Q3MII6	TBC25_HUMAN	TBC25	HUMAN	TBC1 domain family member 25 [Source:HGNC Symbol;Acc:HGNC:8092]
336	ORTHOMCL14482	Q0VAA2	LR74A_HUMAN	LR74A	HUMAN	leucine rich repeat containing 74A [Source:HGNC Symbol;Acc:HGNC:23346]
337	ORTHOMCL14532	Q53G59	KLH12_HUMAN	KLH12	HUMAN	kelch like family member 12 [Source:HGNC Symbol;Acc:HGNC:19360]
