ortho	swissProt	name	egn	db	description
763	ORTHOMCL21256	none	NA	NA	NA	none
764	ORTHOMCL21452	none	NA	NA	NA	none
765	ORTHOMCL21523	Q4R4U1	PANK4_MACFA	PANK4	MACFA	none
766	ORTHOMCL21622	O70528	5HT4R_CAVPO	5HT4R	CAVPO	none
767	ORTHOMCL21625	Q5BK75	S46A3_RAT	S46A3	RAT	none
768	ORTHOMCL21635	Q3UIR3	DTX3L_MOUSE	DTX3L	MOUSE	none
769	ORTHOMCL21781	none	NA	NA	NA	none
770	ORTHOMCL21812	none	NA	NA	NA	none
771	ORTHOMCL21834	Q9DBN1	STR6L_MOUSE	STR6L	MOUSE	none
772	ORTHOMCL21953	O17185	SUP9_CAEEL	SUP9	CAEEL	none
773	ORTHOMCL22381	Q6AYS7	ACY1A_RAT	ACY1A	RAT	none
774	ORTHOMCL22387	Q5RCM6	SOCS6_PONAB	SOCS6	PONAB	none
775	ORTHOMCL22414	G3M4F8	OCTB2_CHISP	OCTB2	CHISP	none
776	ORTHOMCL22421	Q5U249	ELYS_XENLA	ELYS	XENLA	none
777	ORTHOMCL22445	none	NA	NA	NA	none
778	ORTHOMCL22461	O88196	TTC3_MOUSE	TTC3	MOUSE	none
779	ORTHOMCL22479	none	NA	NA	NA	none
780	ORTHOMCL22531	B0BN49	RBMX2_RAT	RBMX2	RAT	none
781	ORTHOMCL22608	Q8BG30	NELFA_MOUSE	NELFA	MOUSE	none
782	ORTHOMCL22634	Q7ZVM9	RMI1_DANRE	RMI1	DANRE	none
783	ORTHOMCL22636	none	NA	NA	NA	none
784	ORTHOMCL22642	Q2KJG1	SPAT6_BOVIN	SPAT6	BOVIN	none
785	ORTHOMCL22666	O60140	YNS9_SCHPO	YNS9	SCHPO	none
786	ORTHOMCL22668	none	NA	NA	NA	none
787	ORTHOMCL22722	P10978	POLX_TOBAC	POLX	TOBAC	none
788	ORTHOMCL22829	none	NA	NA	NA	none
789	ORTHOMCL22890	A8HYJ1	TOC34_CHLRE	TOC34	CHLRE	none
790	ORTHOMCL2452	P58200	VTI1B_RAT	VTI1B	RAT	none
791	ORTHOMCL2483	Q6DIS2	CDV3_XENTR	CDV3	XENTR	none
792	ORTHOMCL2747	none	NA	NA	NA	none
793	ORTHOMCL3047	A7SN31	MTAP_NEMVE	MTAP	NEMVE	none
794	ORTHOMCL3243	P00504	AATC_CHICK	AATC	CHICK	none
795	ORTHOMCL3343	A7RR34	FLTOP_NEMVE	FLTOP	NEMVE	none
796	ORTHOMCL3733	Q54TR1	CFAD_DICDI	CFAD	DICDI	none
797	ORTHOMCL3836	O16127	TPM_ECHGR	TPM	ECHGR	none
798	ORTHOMCL4279	none	NA	NA	NA	none
799	ORTHOMCL4362	Q9FR44	PEAM1_ARATH	PEAM1	ARATH	none
800	ORTHOMCL4389	Q5R9M4	CNIH4_PONAB	CNIH4	PONAB	none
801	ORTHOMCL4474	P83852	CBPD_LOPSP	CBPD	LOPSP	none
802	ORTHOMCL4725	Q6AYT4	F122A_RAT	F122A	RAT	none
803	ORTHOMCL4749	Q9D844	DNJC4_MOUSE	DNJC4	MOUSE	none
804	ORTHOMCL4891	Q3KQ77	EFCB1_XENLA	EFCB1	XENLA	none
805	ORTHOMCL5015	none	NA	NA	NA	none
806	ORTHOMCL5170	none	NA	NA	NA	none
807	ORTHOMCL5209	Q504M8	RAB26_MOUSE	RAB26	MOUSE	none
808	ORTHOMCL5338	none	NA	NA	NA	none
809	ORTHOMCL5351	P17124	HRH2_CANLF	HRH2	CANLF	none
810	ORTHOMCL5530	P34925	RYK_HUMAN	RYK	HUMAN	none
811	ORTHOMCL5735	Q9CZH7	MXRA7_MOUSE	MXRA7	MOUSE	none
812	ORTHOMCL5775	Q8CFY5	COX10_MOUSE	COX10	MOUSE	none
813	ORTHOMCL5854	O88664	TAOK1_RAT	TAOK1	RAT	none
814	ORTHOMCL5858	A7UX13	EGT2_NEUCR	EGT2	NEUCR	none
815	ORTHOMCL5859	Q5ZLR1	WLS_CHICK	WLS	CHICK	none
816	ORTHOMCL5878	Q0VBY7	DJC24_BOVIN	DJC24	BOVIN	none
817	ORTHOMCL5884	none	NA	NA	NA	none
818	ORTHOMCL6173	A7SLW1	BCAT_NEMVE	BCAT	NEMVE	none
819	ORTHOMCL6243	O74180	AOX_ASPNG	AOX	ASPNG	none
820	ORTHOMCL6346	none	NA	NA	NA	none
821	ORTHOMCL6539	none	NA	NA	NA	none
822	ORTHOMCL6554	none	NA	NA	NA	none
823	ORTHOMCL6741	Q5VX52	SPAT1_HUMAN	SPAT1	HUMAN	none
824	ORTHOMCL6801	P50426	GNS_CAPHI	GNS	CAPHI	none
825	ORTHOMCL7070	O60094	DPO5_SCHPO	DPO5	SCHPO	none
826	ORTHOMCL7130	O18973	RABX5_BOVIN	RABX5	BOVIN	none
827	ORTHOMCL7152	Q32LH4	NIT1_BOVIN	NIT1	BOVIN	none
828	ORTHOMCL7209	Q8BTI9	PK3CB_MOUSE	PK3CB	MOUSE	none
829	ORTHOMCL7270	none	NA	NA	NA	none
830	ORTHOMCL7288	Q4V7Q8	TM220_XENLA	TM220	XENLA	none
831	ORTHOMCL7300	none	NA	NA	NA	none
832	ORTHOMCL7355	none	NA	NA	NA	none
833	ORTHOMCL7520	Q94B65	UTR7_ARATH	UTR7	ARATH	none
834	ORTHOMCL7522	B5DF27	LOXL2_RAT	LOXL2	RAT	none
835	ORTHOMCL7602	A8WH34	GLMPB_XENLA	GLMPB	XENLA	none
836	ORTHOMCL8070	Q54CH1	ADCA_DICDI	ADCA	DICDI	none
837	ORTHOMCL8083	Q5R9B3	CC186_PONAB	CC186	PONAB	none
838	ORTHOMCL8140	none	NA	NA	NA	none
839	ORTHOMCL8144	Q01063	PDE4D_MOUSE	PDE4D	MOUSE	none
840	ORTHOMCL8169	Q9EQJ0	TPC1_MOUSE	TPC1	MOUSE	none
841	ORTHOMCL8337	Q01887	RYK_MOUSE	RYK	MOUSE	none
842	ORTHOMCL8428	none	NA	NA	NA	none
843	ORTHOMCL8449	Q3SZI7	COG6_BOVIN	COG6	BOVIN	none
844	ORTHOMCL8471	Q570Y9	DPTOR_MOUSE	DPTOR	MOUSE	none
845	ORTHOMCL8503	P02466	CO1A2_RAT	CO1A2	RAT	none
846	ORTHOMCL8524	A4IIM3	SIN1_XENTR	SIN1	XENTR	none
847	ORTHOMCL8541	Q556Y8	DUSPR_DICDI	DUSPR	DICDI	none
848	ORTHOMCL8795	Q98943	CASP2_CHICK	CASP2	CHICK	none
849	ORTHOMCL8930	none	NA	NA	NA	none
850	ORTHOMCL8937	A7S6A5	SDA1_NEMVE	SDA1	NEMVE	none
851	ORTHOMCL9029	Q28BR5	PREP_XENTR	PREP	XENTR	none
852	ORTHOMCL9125	none	NA	NA	NA	none
853	ORTHOMCL9170	Q5FW48	ASPD_XENTR	ASPD	XENTR	none
854	ORTHOMCL9220	none	NA	NA	NA	none
855	ORTHOMCL9223	B8UU78	ELP_ACRMI	ELP	ACRMI	none
856	ORTHOMCL9236	A7S8T5	CCD42_NEMVE	CCD42	NEMVE	none
857	ORTHOMCL9283	B1H1P9	PPAL_XENLA	PPAL	XENLA	none
858	ORTHOMCL9287	none	NA	NA	NA	none
859	ORTHOMCL9486	none	NA	NA	NA	none
860	ORTHOMCL9532	P19984	PROF2_ACACA	PROF2	ACACA	none
861	ORTHOMCL9545	none	NA	NA	NA	none
862	ORTHOMCL9547	Q80TE4	SI1L2_MOUSE	SI1L2	MOUSE	none
863	ORTHOMCL9608	Q9CYL5	GAPR1_MOUSE	GAPR1	MOUSE	none
864	ORTHOMCL9665	P25114	F264_RAT	F264	RAT	none
865	ORTHOMCL9757	none	NA	NA	NA	none
866	ORTHOMCL9787	F1LYQ8	FARP1_RAT	FARP1	RAT	none
867	ORTHOMCL10404	Q6DIR8	PALD_XENTR	PALD	XENTR	none
868	ORTHOMCL10405	Q20176	NAS39_CAEEL	NAS39	CAEEL	none
869	ORTHOMCL10542	P16086	SPTN1_RAT	SPTN1	RAT	none
870	ORTHOMCL10972	O88307	SORL_MOUSE	SORL	MOUSE	none
871	ORTHOMCL11236	Q5RBT3	NAA35_PONAB	NAA35	PONAB	none
872	ORTHOMCL11361	A4IT60	KYNB_GEOTN	KYNB	GEOTN	none
873	ORTHOMCL11408	Q6GQ67	LMD1A_XENLA	LMD1A	XENLA	none
874	ORTHOMCL11418	none	NA	NA	NA	none
875	ORTHOMCL11859	Q28EW0	TM87A_XENTR	TM87A	XENTR	none
876	ORTHOMCL12001	Q32LT7	TTYH3_DANRE	TTYH3	DANRE	none
877	ORTHOMCL12374	none	NA	NA	NA	none
878	ORTHOMCL1243	P45478	PPT1_BOVIN	PPT1	BOVIN	none
879	ORTHOMCL12781	none	NA	NA	NA	none
880	ORTHOMCL14093	P27925	CREB1_BOVIN	CREB1	BOVIN	none
881	ORTHOMCL1435	none	NA	NA	NA	none
882	ORTHOMCL14406	A2VEC9	SSPO_HUMAN	SSPO	HUMAN	none
883	ORTHOMCL14461	none	NA	NA	NA	none
884	ORTHOMCL14653	P42577	FRIS_LYMST	FRIS	LYMST	none
885	ORTHOMCL14892	Q6P1D7	SLX4_MOUSE	SLX4	MOUSE	none
886	ORTHOMCL15528	P76482	YFBL_ECOLI	YFBL	ECOLI	none
887	ORTHOMCL1597	none	NA	NA	NA	none
888	ORTHOMCL16509	B8V7R6	COA_ACRMI	COA	ACRMI	none
889	ORTHOMCL16718	none	NA	NA	NA	none
890	ORTHOMCL17886	P48816	LYS_BOMMO	LYS	BOMMO	none
891	ORTHOMCL17887	none	NA	NA	NA	none
892	ORTHOMCL17966	Q502J0	PCAT2_DANRE	PCAT2	DANRE	none
893	ORTHOMCL18026	P97924	KALRN_RAT	KALRN	RAT	none
894	ORTHOMCL1830	P0C0T0	LITAF_RAT	LITAF	RAT	none
895	ORTHOMCL1846	O96081	CALMB_HALRO	CALMB	HALRO	none
896	ORTHOMCL18511	A3DF24	DNAJ_CLOTH	DNAJ	CLOTH	none
897	ORTHOMCL1855	Q7JQD3	GELS1_LUMTE	GELS1	LUMTE	none
898	ORTHOMCL18924	F4JLS1	LDL3_ARATH	LDL3	ARATH	none
899	ORTHOMCL19089	none	NA	NA	NA	none
900	ORTHOMCL19224	P86733	KCP_HALAI	KCP	HALAI	none
901	ORTHOMCL2129	none	NA	NA	NA	none
902	ORTHOMCL2340	A8QMS7	MYD88_TAKRU	MYD88	TAKRU	none
903	ORTHOMCL2897	none	NA	NA	NA	none
904	ORTHOMCL2901	A8NIX5	CB081_BOVIN	CB081	BOVIN	none
905	ORTHOMCL2951	none	NA	NA	NA	none
906	ORTHOMCL3186	none	NA	NA	NA	none
907	ORTHOMCL3361	G8HTB6	ZPP_ACRMI	ZPP	ACRMI	none
908	ORTHOMCL3624	none	NA	NA	NA	none
909	ORTHOMCL3762	A7SLX5	DPH1_NEMVE	DPH1	NEMVE	none
910	ORTHOMCL4011	Q8C551	R51A1_MOUSE	R51A1	MOUSE	none
911	ORTHOMCL4419	none	NA	NA	NA	none
912	ORTHOMCL4512	none	NA	NA	NA	none
913	ORTHOMCL4536	Q5I0S6	ATG3_XENTR	ATG3	XENTR	none
914	ORTHOMCL4624	none	NA	NA	NA	none
915	ORTHOMCL4638	Q8VEH8	ERLEC_MOUSE	ERLEC	MOUSE	none
916	ORTHOMCL4868	none	NA	NA	NA	none
917	ORTHOMCL5101	P49138	MAPK2_MOUSE	MAPK2	MOUSE	none
918	ORTHOMCL5269	none	NA	NA	NA	none
919	ORTHOMCL5280	O97192	TPM_HELAS	TPM	HELAS	none
920	ORTHOMCL5909	none	NA	NA	NA	none
921	ORTHOMCL5973	A0A1D3PCM3	SST_EMEND	SST	EMEND	none
922	ORTHOMCL6413	A4K526	TM256_BUFGR	TM256	BUFGR	none
923	ORTHOMCL6437	O42457	CP1A1_SPAAU	CP1A1	SPAAU	none
924	ORTHOMCL675	G8HTB6	ZPP_ACRMI	ZPP	ACRMI	none
925	ORTHOMCL6776	none	NA	NA	NA	none
926	ORTHOMCL6988	none	NA	NA	NA	none
927	ORTHOMCL7075	D4A7C0	GPN2_RAT	GPN2	RAT	none
928	ORTHOMCL7100	none	NA	NA	NA	none
929	ORTHOMCL7192	P19615	MYP_STRPU	MYP	STRPU	none
930	ORTHOMCL7210	B2RYF1	PPR37_RAT	PPR37	RAT	none
931	ORTHOMCL7243	Q2HJG7	CHUR_BOVIN	CHUR	BOVIN	none
932	ORTHOMCL7332	none	NA	NA	NA	none
933	ORTHOMCL7570	Q5PQN1	HERC4_RAT	HERC4	RAT	none
934	ORTHOMCL7704	P0A5F6	Y1866_MYCBO	Y1866	MYCBO	none
935	ORTHOMCL7772	none	NA	NA	NA	none
936	ORTHOMCL7929	none	NA	NA	NA	none
937	ORTHOMCL8099	none	NA	NA	NA	none
938	ORTHOMCL8172	none	NA	NA	NA	none
939	ORTHOMCL8286	none	NA	NA	NA	none
940	ORTHOMCL837	O16127	TPM_ECHGR	TPM	ECHGR	none
941	ORTHOMCL8411	P0C1J6	FKBP4_RHIO9	FKBP4	RHIO9	none
942	ORTHOMCL9271	none	NA	NA	NA	none
943	ORTHOMCL9345	P95329	MASY_MYXXD	MASY	MYXXD	none
944	ORTHOMCL9523	Q7LL04	YQK1_SCHPO	YQK1	SCHPO	none
945	ORTHOMCL9538	Q8R4F0	MCLN3_MOUSE	MCLN3	MOUSE	none
946	ORTHOMCL9773	none	NA	NA	NA	none
947	ORTHOMCL990	Q32KL8	TBATA_BOVIN	TBATA	BOVIN	none
948	ORTHOMCL1085	P10419	FMR1_ANTEL	FMR1	ANTEL	none
949	ORTHOMCL15740	P00765	TRYP_ASTAS	TRYP	ASTAS	none
950	ORTHOMCL18820	none	NA	NA	NA	none
951	ORTHOMCL2741	Q6PHF0	CHM1A_DANRE	CHM1A	DANRE	none
952	ORTHOMCL6327	none	NA	NA	NA	none
953	ORTHOMCL9281	P61765	STXB1_RAT	STXB1	RAT	none
954	ORTHOMCL9889	none	NA	NA	NA	none
